CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683585606702;(0.043128, 1.380913, -0.366097);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005158, 0.029875, 0.999540);0.8102534;0;-0.3;1.7;(0.006621, 0.037853, 0.999261);(-0.056314, 0.009851, 0.998365);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606707;(0.043128, 1.380913, -0.366097);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002387, 0.029525, 0.999561);0.7748646;0;-0.1;1.7;(0.009692, 0.037791, 0.999239);(-0.056488, 0.008851, 0.998364);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606712;(0.043122, 1.380898, -0.366095);(0.000000, 0.000000, 0.000000, 1.000000);(-0.001608, 0.030046, 0.999547);0.7735267;0;-0.1;1.7;(0.011151, 0.037867, 0.999221);(-0.056463, 0.010157, 0.998353);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606717;(0.043122, 1.380898, -0.366095);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006221, 0.030532, 0.999515);0.8185431;0;-0.4;1.7;(0.006032, 0.038643, 0.999235);(-0.055967, 0.010657, 0.998376);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606722;(0.043122, 1.380898, -0.366095);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011404, 0.030548, 0.999468);0.8773987;0;-0.7;1.8;(0.000096, 0.038834, 0.999246);(-0.055588, 0.010967, 0.998394);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606727;(0.043122, 1.380898, -0.366095);(0.000000, 0.000000, 0.000000, 1.000000);(-0.016231, 0.030457, 0.999404);0.9474231;0;-0.9;1.7;(-0.005483, 0.038677, 0.999237);(-0.055159, 0.011551, 0.998411);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606732;(0.043120, 1.380820, -0.366167);(0.000000, 0.000000, 0.000000, 1.000000);(-0.021547, 0.030046, 0.999316);0.9886348;0;-1.2;1.7;(-0.010421, 0.038439, 0.999207);(-0.055982, 0.011238, 0.998369);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606737;(0.043120, 1.380820, -0.366167);(0.000000, 0.000000, 0.000000, 1.000000);(-0.015533, 0.030542, 0.999413);0.9051445;0;-0.9;1.8;(-0.004802, 0.038812, 0.999235);(-0.056426, 0.010186, 0.998355);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606742;(0.043120, 1.380820, -0.366167);(0.000000, 0.000000, 0.000000, 1.000000);(-0.012472, 0.031065, 0.999440);0.8530759;0;-0.7;1.8;(-0.001713, 0.039365, 0.999223);(-0.057569, 0.009698, 0.998295);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606747;(0.043120, 1.380820, -0.366167);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011115, 0.032122, 0.999422);0.8099598;0;-0.6;1.8;(-0.000156, 0.040446, 0.999182);(-0.059148, 0.009314, 0.998206);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606752;(0.043058, 1.380763, -0.366168);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008833, 0.033386, 0.999404);0.7663595;0;-0.5;1.9;(0.001654, 0.041709, 0.999129);(-0.060929, 0.008973, 0.998102);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606757;(0.043058, 1.380763, -0.366168);(0.000000, 0.000000, 0.000000, 1.000000);(-0.005643, 0.034795, 0.999379);0.7202221;0;-0.3;2.0;(0.004337, 0.043089, 0.999062);(-0.063001, 0.008793, 0.997975);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606762;(0.043058, 1.380763, -0.366168);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002103, 0.035991, 0.999350);0.6704658;0;-0.1;2.1;(0.007610, 0.044391, 0.998985);(-0.065207, 0.007915, 0.997840);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606767;(0.043058, 1.380763, -0.366168);(0.000000, 0.000000, 0.000000, 1.000000);(0.001503, 0.037077, 0.999311);0.6300653;0;0.1;2.1;(0.011023, 0.045557, 0.998901);(-0.067119, 0.007252, 0.997719);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606772;(0.042957, 1.380782, -0.366188);(0.000000, 0.000000, 0.000000, 1.000000);(0.004839, 0.038103, 0.999262);0.599023;0;0.3;2.2;(0.014165, 0.046597, 0.998813);(-0.068677, 0.006828, 0.997616);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606777;(0.042957, 1.380782, -0.366188);(0.000000, 0.000000, 0.000000, 1.000000);(0.007016, 0.038782, 0.999223);0.5758765;0;0.4;2.2;(0.016978, 0.047670, 0.998719);(-0.069756, 0.006768, 0.997541);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606782;(0.042957, 1.380782, -0.366188);(0.000000, 0.000000, 0.000000, 1.000000);(0.009967, 0.039316, 0.999177);0.5553156;0;0.6;2.3;(0.019708, 0.048137, 0.998646);(-0.070859, 0.006252, 0.997467);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606787;(0.042897, 1.380844, -0.366151);(0.000000, 0.000000, 0.000000, 1.000000);(0.012574, 0.039753, 0.999130);0.5387039;0;0.7;2.3;(0.022124, 0.048499, 0.998578);(-0.071875, 0.005884, 0.997396);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606792;(0.042897, 1.380844, -0.366151);(0.000000, 0.000000, 0.000000, 1.000000);(0.009987, 0.039289, 0.999178);0.5430997;0;0.6;2.3;(0.020135, 0.048292, 0.998630);(-0.072677, 0.005651, 0.997340);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606797;(0.042897, 1.380844, -0.366151);(0.000000, 0.000000, 0.000000, 1.000000);(0.006446, 0.038545, 0.999236);0.5568537;0;0.4;2.2;(0.016991, 0.047713, 0.998717);(-0.073275, 0.005906, 0.997294);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606802;(0.042897, 1.380844, -0.366151);(0.000000, 0.000000, 0.000000, 1.000000);(0.008770, 0.038755, 0.999210);0.5419445;0;0.5;2.2;(0.019018, 0.047780, 0.998677);(-0.072900, 0.004136, 0.997331);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606807;(0.042854, 1.380869, -0.366163);(0.000000, 0.000000, 0.000000, 1.000000);(0.011407, 0.038791, 0.999182);0.5265371;0;0.7;2.2;(0.021284, 0.047660, 0.998637);(-0.072661, 0.002212, 0.997354);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606812;(0.042854, 1.380869, -0.366163);(0.000000, 0.000000, 0.000000, 1.000000);(0.013950, 0.038835, 0.999148);0.5117295;0;0.8;2.2;(0.023439, 0.047564, 0.998593);(-0.072412, 0.000174, 0.997375);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606817;(0.042854, 1.380869, -0.366163);(0.000000, 0.000000, 0.000000, 1.000000);(0.016023, 0.038817, 0.999118);0.5019293;0;0.9;2.2;(0.025427, 0.047508, 0.998547);(-0.073132, -0.000149, 0.997322);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606822;(0.042854, 1.380869, -0.366163);(0.000000, 0.000000, 0.000000, 1.000000);(0.017870, 0.038795, 0.999087);0.4945434;0;1.0;2.2;(0.027150, 0.047427, 0.998506);(-0.073790, -0.000200, 0.997274);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606827;(0.042832, 1.380859, -0.366158);(0.000000, 0.000000, 0.000000, 1.000000);(0.019353, 0.038903, 0.999056);0.4894066;0;1.1;2.2;(0.028484, 0.047461, 0.998467);(-0.074379, 0.000065, 0.997230);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606832;(0.042832, 1.380859, -0.366158);(0.000000, 0.000000, 0.000000, 1.000000);(0.020713, 0.038889, 0.999029);0.4851878;0;1.2;2.2;(0.029816, 0.047405, 0.998431);(-0.074951, 0.000485, 0.997187);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606837;(0.042832, 1.380859, -0.366158);(0.000000, 0.000000, 0.000000, 1.000000);(0.021767, 0.038875, 0.999007);0.4818856;0;1.2;2.2;(0.030811, 0.047339, 0.998404);(-0.075555, 0.000904, 0.997141);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606842;(0.042862, 1.380810, -0.366171);(0.000000, 0.000000, 0.000000, 1.000000);(0.022695, 0.038932, 0.998984);0.4795446;0;1.3;2.2;(0.031637, 0.047331, 0.998378);(-0.075893, 0.001279, 0.997115);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606847;(0.042862, 1.380810, -0.366171);(0.000000, 0.000000, 0.000000, 1.000000);(0.019158, 0.038882, 0.999060);0.4909212;0;1.1;2.2;(0.028227, 0.047261, 0.998484);(-0.076195, 0.001689, 0.997092);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606852;(0.042862, 1.380810, -0.366171);(0.000000, 0.000000, 0.000000, 1.000000);(0.016891, 0.038756, 0.999106);0.4996167;0;1.0;2.2;(0.025980, 0.047043, 0.998555);(-0.076397, 0.002050, 0.997075);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606857;(0.042862, 1.380810, -0.366171);(0.000000, 0.000000, 0.000000, 1.000000);(0.017438, 0.038951, 0.999089);0.498256;0;1.0;2.2;(0.026439, 0.047170, 0.998537);(-0.076514, 0.002329, 0.997066);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606862;(0.042887, 1.380891, -0.366162);(0.000000, 0.000000, 0.000000, 1.000000);(0.016177, 0.038937, 0.999111);0.5023845;0;0.9;2.2;(0.025332, 0.047145, 0.998567);(-0.076655, 0.002559, 0.997054);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606867;(0.042887, 1.380891, -0.366162);(0.000000, 0.000000, 0.000000, 1.000000);(0.016526, 0.039000, 0.999103);0.5010186;0;0.9;2.2;(0.025662, 0.047194, 0.998556);(-0.076866, 0.002733, 0.997038);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606872;(0.042887, 1.380891, -0.366162);(0.000000, 0.000000, 0.000000, 1.000000);(0.015917, 0.038601, 0.999128);0.5037937;0;0.9;2.2;(0.025184, 0.046890, 0.998583);(-0.077030, 0.002910, 0.997025);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606877;(0.042887, 1.380891, -0.366162);(0.000000, 0.000000, 0.000000, 1.000000);(0.016411, 0.038481, 0.999125);0.5027586;0;0.9;2.2;(0.025660, 0.046765, 0.998576);(-0.077141, 0.003055, 0.997016);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606882;(0.042922, 1.380846, -0.366137);(0.000000, 0.000000, 0.000000, 1.000000);(0.017081, 0.038352, 0.999118);0.501926;0;1.0;2.2;(0.026301, 0.046595, 0.998568);(-0.077187, 0.003317, 0.997011);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606887;(0.042922, 1.380846, -0.366137);(0.000000, 0.000000, 0.000000, 1.000000);(0.017646, 0.038259, 0.999112);0.5019732;0;1.0;2.2;(0.026824, 0.046440, 0.998561);(-0.077225, 0.003739, 0.997007);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606892;(0.042922, 1.380846, -0.366137);(0.000000, 0.000000, 0.000000, 1.000000);(0.016519, 0.038109, 0.999137);0.51351;0;0.9;2.2;(0.026014, 0.046120, 0.998597);(-0.076929, 0.005658, 0.997021);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606897;(0.042949, 1.380819, -0.366068);(0.000000, 0.000000, 0.000000, 1.000000);(0.016938, 0.037981, 0.999135);0.5123511;0;1.0;2.2;(0.026493, 0.045942, 0.998593);(-0.076968, 0.005699, 0.997017);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606902;(0.042949, 1.380819, -0.366068);(0.000000, 0.000000, 0.000000, 1.000000);(0.017461, 0.037818, 0.999132);0.5112826;0;1.0;2.2;(0.027017, 0.045700, 0.998590);(-0.077039, 0.005792, 0.997011);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606907;(0.042949, 1.380819, -0.366068);(0.000000, 0.000000, 0.000000, 1.000000);(0.016623, 0.037454, 0.999160);0.5161127;0;1.0;2.1;(0.026163, 0.045160, 0.998637);(-0.077132, 0.005862, 0.997004);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606912;(0.042949, 1.380819, -0.366068);(0.000000, 0.000000, 0.000000, 1.000000);(0.017060, 0.037353, 0.999157);0.5150651;0;1.0;2.1;(0.026613, 0.045039, 0.998631);(-0.077150, 0.005954, 0.997002);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606917;(0.043016, 1.380807, -0.366081);(0.000000, 0.000000, 0.000000, 1.000000);(0.017670, 0.037212, 0.999151);0.5132229;0;1.0;2.1;(0.027226, 0.044870, 0.998622);(-0.077250, 0.006037, 0.996994);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606922;(0.043016, 1.380807, -0.366081);(0.000000, 0.000000, 0.000000, 1.000000);(0.016745, 0.037079, 0.999172);0.5173089;0;1.0;2.1;(0.026334, 0.044737, 0.998652);(-0.077336, 0.006232, 0.996986);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606927;(0.043016, 1.380807, -0.366081);(0.000000, 0.000000, 0.000000, 1.000000);(0.015022, 0.037123, 0.999198);0.5243618;0;0.9;2.1;(0.024574, 0.044788, 0.998694);(-0.077412, 0.006464, 0.996978);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606932;(0.043016, 1.380807, -0.366081);(0.000000, 0.000000, 0.000000, 1.000000);(0.015538, 0.037279, 0.999184);0.522172;0;0.9;2.1;(0.025060, 0.044968, 0.998674);(-0.077489, 0.006640, 0.996971);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606937;(0.043032, 1.380714, -0.366078);(0.000000, 0.000000, 0.000000, 1.000000);(0.012308, 0.037324, 0.999227);0.5377795;0;0.7;2.1;(0.022984, 0.045118, 0.998717);(-0.077050, 0.008431, 0.996992);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606942;(0.043032, 1.380714, -0.366078);(0.000000, 0.000000, 0.000000, 1.000000);(0.012917, 0.037447, 0.999215);0.5352249;0;0.7;2.1;(0.023395, 0.045247, 0.998702);(-0.076995, 0.008242, 0.996997);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606947;(0.043032, 1.380714, -0.366078);(0.000000, 0.000000, 0.000000, 1.000000);(0.013553, 0.037478, 0.999206);0.5326377;0;0.8;2.1;(0.023901, 0.045284, 0.998688);(-0.077002, 0.008131, 0.996998);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606952;(0.043032, 1.380714, -0.366078);(0.000000, 0.000000, 0.000000, 1.000000);(0.014036, 0.037570, 0.999195);0.5313733;0;0.8;2.2;(0.024272, 0.045372, 0.998675);(-0.077022, 0.008309, 0.996995);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606957;(0.043017, 1.380709, -0.366065);(0.000000, 0.000000, 0.000000, 1.000000);(0.012459, 0.037589, 0.999216);0.5384013;0;0.7;2.2;(0.022683, 0.045400, 0.998711);(-0.077031, 0.008514, 0.996992);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606962;(0.043017, 1.380709, -0.366065);(0.000000, 0.000000, 0.000000, 1.000000);(0.013146, 0.037745, 0.999201);0.5363438;0;0.8;2.2;(0.023278, 0.045537, 0.998691);(-0.077003, 0.008726, 0.996993);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606967;(0.043017, 1.380709, -0.366065);(0.000000, 0.000000, 0.000000, 1.000000);(0.013661, 0.037962, 0.999186);0.5341361;0;0.8;2.2;(0.023730, 0.045713, 0.998673);(-0.076971, 0.008758, 0.996995);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606972;(0.043118, 1.380826, -0.365965);(0.000000, 0.000000, 0.000000, 1.000000);(0.014061, 0.038238, 0.999170);0.5320525;0;0.8;2.2;(0.024050, 0.045953, 0.998654);(-0.076986, 0.008784, 0.996994);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606977;(0.043118, 1.380826, -0.365965);(0.000000, 0.000000, 0.000000, 1.000000);(0.014568, 0.038715, 0.999144);0.5292411;0;0.8;2.2;(0.024434, 0.046377, 0.998625);(-0.077027, 0.008879, 0.996990);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606982;(0.043118, 1.380826, -0.365965);(0.000000, 0.000000, 0.000000, 1.000000);(0.015239, 0.038686, 0.999135);0.5272402;0;0.9;2.2;(0.024974, 0.046331, 0.998614);(-0.077090, 0.008949, 0.996984);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606987;(0.043118, 1.380826, -0.365965);(0.000000, 0.000000, 0.000000, 1.000000);(0.015987, 0.038657, 0.999125);0.5246442;0;0.9;2.2;(0.025580, 0.046287, 0.998601);(-0.077185, 0.008955, 0.996977);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606992;(0.043162, 1.380889, -0.365899);(0.000000, 0.000000, 0.000000, 1.000000);(0.015098, 0.038410, 0.999148);0.5278488;0;0.9;2.2;(0.024827, 0.046071, 0.998630);(-0.077262, 0.008903, 0.996971);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585606997;(0.043162, 1.380889, -0.365899);(0.000000, 0.000000, 0.000000, 1.000000);(0.015616, 0.038387, 0.999141);0.5252061;0;0.9;2.2;(0.025251, 0.046055, 0.998620);(-0.077363, 0.008715, 0.996965);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607002;(0.043162, 1.380889, -0.365899);(0.000000, 0.000000, 0.000000, 1.000000);(0.016259, 0.038361, 0.999132);0.5222949;0;0.9;2.2;(0.025776, 0.046030, 0.998608);(-0.077416, 0.008490, 0.996963);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607007;(0.043191, 1.380868, -0.365873);(0.000000, 0.000000, 0.000000, 1.000000);(0.012420, 0.038034, 0.999199);0.5375623;0;0.7;2.2;(0.022006, 0.045825, 0.998707);(-0.077432, 0.008385, 0.996962);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607012;(0.043191, 1.380868, -0.365873);(0.000000, 0.000000, 0.000000, 1.000000);(0.013112, 0.038081, 0.999189);0.5343901;0;0.8;2.2;(0.022695, 0.045856, 0.998690);(-0.077429, 0.008304, 0.996963);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607017;(0.043191, 1.380868, -0.365873);(0.000000, 0.000000, 0.000000, 1.000000);(0.013477, 0.038201, 0.999179);0.5321577;0;0.8;2.2;(0.023087, 0.045983, 0.998675);(-0.077426, 0.008238, 0.996964);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607022;(0.043191, 1.380868, -0.365873);(0.000000, 0.000000, 0.000000, 1.000000);(0.013374, 0.038276, 0.999178);0.5357424;0;0.8;2.2;(0.023438, 0.046140, 0.998660);(-0.077156, 0.009527, 0.996974);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607027;(0.043261, 1.380771, -0.365894);(0.000000, 0.000000, 0.000000, 1.000000);(0.012951, 0.038321, 0.999182);0.5433224;0;0.7;2.2;(0.023894, 0.046298, 0.998642);(-0.076012, 0.011057, 0.997046);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607032;(0.043261, 1.380771, -0.365894);(0.000000, 0.000000, 0.000000, 1.000000);(0.012520, 0.038316, 0.999187);0.5538243;0;0.7;2.2;(0.024469, 0.046333, 0.998626);(-0.074329, 0.012749, 0.997152);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607037;(0.043261, 1.380771, -0.365894);(0.000000, 0.000000, 0.000000, 1.000000);(0.012036, 0.038315, 0.999193);0.5669339;0;0.7;2.2;(0.024963, 0.046419, 0.998610);(-0.072113, 0.014342, 0.997293);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607042;(0.043261, 1.380771, -0.365894);(0.000000, 0.000000, 0.000000, 1.000000);(0.011533, 0.038323, 0.999199);0.5806702;0;0.7;2.2;(0.025466, 0.046537, 0.998592);(-0.069782, 0.015846, 0.997436);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607047;(0.043295, 1.380719, -0.365854);(0.000000, 0.000000, 0.000000, 1.000000);(0.010744, 0.038332, 0.999207);0.5953515;0;0.6;2.2;(0.026039, 0.046709, 0.998569);(-0.067130, 0.017138, 0.997597);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607052;(0.043295, 1.380719, -0.365854);(0.000000, 0.000000, 0.000000, 1.000000);(0.011490, 0.038530, 0.999191);0.5827132;0;0.7;2.2;(0.026562, 0.046948, 0.998544);(-0.068381, 0.016400, 0.997524);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607057;(0.043295, 1.380719, -0.365854);(0.000000, 0.000000, 0.000000, 1.000000);(0.011312, 0.038563, 0.999192);0.5816321;0;0.6;2.2;(0.027089, 0.047111, 0.998522);(-0.068806, 0.017618, 0.997475);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607062;(0.043295, 1.380719, -0.365854);(0.000000, 0.000000, 0.000000, 1.000000);(0.010879, 0.038574, 0.999197);0.589301;0;0.6;2.2;(0.027624, 0.047209, 0.998503);(-0.067543, 0.018873, 0.997538);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607067;(0.043286, 1.380596, -0.365769);(0.000000, 0.000000, 0.000000, 1.000000);(0.010435, 0.038574, 0.999201);0.5976826;0;0.6;2.2;(0.028128, 0.047331, 0.998483);(-0.066021, 0.019874, 0.997620);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607072;(0.043286, 1.380596, -0.365769);(0.000000, 0.000000, 0.000000, 1.000000);(0.010023, 0.038574, 0.999206);0.6051528;0;0.6;2.2;(0.028669, 0.047441, 0.998463);(-0.064609, 0.020781, 0.997694);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607077;(0.043286, 1.380596, -0.365769);(0.000000, 0.000000, 0.000000, 1.000000);(0.009814, 0.038563, 0.999208);0.6107685;0;0.6;2.2;(0.029341, 0.047521, 0.998439);(-0.063362, 0.021558, 0.997758);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607082;(0.043300, 1.380434, -0.365695);(0.000000, 0.000000, 0.000000, 1.000000);(0.008716, 0.038436, 0.999223);0.6056032;0;0.5;2.2;(0.028191, 0.047493, 0.998474);(-0.064757, 0.020437, 0.997692);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607087;(0.043300, 1.380434, -0.365695);(0.000000, 0.000000, 0.000000, 1.000000);(0.009178, 0.038170, 0.999229);0.596382;0;0.5;2.2;(0.028058, 0.047173, 0.998493);(-0.065954, 0.019128, 0.997639);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607092;(0.043300, 1.380434, -0.365695);(0.000000, 0.000000, 0.000000, 1.000000);(0.004312, 0.038155, 0.999263);0.6116834;0;0.2;2.2;(0.026556, 0.046911, 0.998546);(-0.065874, 0.020776, 0.997612);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607097;(0.043300, 1.380434, -0.365695);(0.000000, 0.000000, 0.000000, 1.000000);(0.004397, 0.037808, 0.999275);0.6077545;0;0.3;2.2;(0.026457, 0.046682, 0.998559);(-0.066630, 0.020478, 0.997568);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607102;(0.043302, 1.380391, -0.365622);(0.000000, 0.000000, 0.000000, 1.000000);(0.001836, 0.036303, 0.999339);0.6170529;0;0.1;2.1;(0.025061, 0.044711, 0.998686);(-0.067249, 0.019957, 0.997537);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607107;(0.043302, 1.380391, -0.365622);(0.000000, 0.000000, 0.000000, 1.000000);(0.001317, 0.035214, 0.999379);0.62046;0;0.1;2.0;(0.025359, 0.042809, 0.998761);(-0.067506, 0.020132, 0.997516);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607112;(0.043302, 1.380391, -0.365622);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000708, 0.033498, 0.999439);0.6302899;0;0.0;1.9;(0.024357, 0.040396, 0.998887);(-0.067873, 0.019719, 0.997499);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607117;(0.043264, 1.380395, -0.365593);(0.000000, 0.000000, 0.000000, 1.000000);(0.000746, 0.032066, 0.999486);0.6283983;0;0.0;1.8;(0.024714, 0.038768, 0.998943);(-0.068372, 0.019308, 0.997473);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607122;(0.043264, 1.380395, -0.365593);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000994, 0.030638, 0.999530);0.6386473;0;-0.1;1.8;(0.023020, 0.037175, 0.999044);(-0.068972, 0.018976, 0.997438);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607127;(0.043264, 1.380395, -0.365593);(0.000000, 0.000000, 0.000000, 1.000000);(-0.003919, 0.029260, 0.999564);0.6547468;0;-0.2;1.7;(0.020351, 0.035741, 0.999154);(-0.069660, 0.018694, 0.997396);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607132;(0.043264, 1.380395, -0.365593);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006802, 0.028037, 0.999584);0.6725721;0;-0.4;1.6;(0.017380, 0.034528, 0.999253);(-0.070452, 0.018479, 0.997344);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607137;(0.043187, 1.380492, -0.365550);(0.000000, 0.000000, 0.000000, 1.000000);(-0.004726, 0.027158, 0.999620);0.6574515;0;-0.3;1.6;(0.018862, 0.033810, 0.999250);(-0.071296, 0.018237, 0.997289);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607142;(0.043187, 1.380492, -0.365550);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006388, 0.026084, 0.999639);0.6690015;0;-0.4;1.5;(0.016623, 0.032674, 0.999328);(-0.072170, 0.017933, 0.997231);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607147;(0.043187, 1.380492, -0.365550);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014038, 0.024743, 0.999595);0.7255662;0;-0.8;1.4;(0.009008, 0.030895, 0.999482);(-0.072962, 0.017616, 0.997179);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
1683585607152;(0.043187, 1.380492, -0.365550);(0.000000, 0.000000, 0.000000, 1.000000);(-0.017662, 0.023880, 0.999559);0.7567717;0;-1.0;1.4;(0.004868, 0.029873, 0.999542);(-0.073780, 0.017339, 0.997124);(-0.031, 0.000, 0.000);(0.031, 0.000, 0.000)
