CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683585009562;(-0.065645, 1.496445, -0.413989);(0.000000, 0.000000, 0.000000, 1.000000);(0.001473, 0.048694, 0.998813);0.877165;1;0.1;2.8;(0.028152, 0.032171, 0.999086);(-0.025221, 0.064964, 0.997569);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009567;(-0.065645, 1.496445, -0.413989);(0.000000, 0.000000, 0.000000, 1.000000);(0.001467, 0.048627, 0.998816);0.8752921;1;0.1;2.8;(0.028166, 0.032045, 0.999090);(-0.025248, 0.064946, 0.997569);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009572;(-0.065645, 1.496445, -0.413989);(0.000000, 0.000000, 0.000000, 1.000000);(0.001457, 0.048555, 0.998820);0.8734813;1;0.1;2.8;(0.028175, 0.031919, 0.999093);(-0.025281, 0.064922, 0.997570);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009577;(-0.065685, 1.496387, -0.413926);(0.000000, 0.000000, 0.000000, 1.000000);(0.001443, 0.048487, 0.998823);0.8713874;1;0.1;2.8;(0.028185, 0.031786, 0.999097);(-0.025320, 0.064908, 0.997570);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009582;(-0.065685, 1.496387, -0.413926);(0.000000, 0.000000, 0.000000, 1.000000);(0.001433, 0.048418, 0.998826);0.8692716;1;0.1;2.8;(0.028196, 0.031651, 0.999101);(-0.025356, 0.064895, 0.997570);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009587;(-0.065685, 1.496387, -0.413926);(0.000000, 0.000000, 0.000000, 1.000000);(0.001422, 0.048342, 0.998830);0.8674999;1;0.1;2.8;(0.028205, 0.031522, 0.999105);(-0.025389, 0.064867, 0.997571);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009592;(-0.065685, 1.496387, -0.413926);(0.000000, 0.000000, 0.000000, 1.000000);(0.001411, 0.048269, 0.998833);0.8658053;1;0.1;2.8;(0.028212, 0.031399, 0.999109);(-0.025422, 0.064841, 0.997572);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009597;(-0.065707, 1.496430, -0.413819);(0.000000, 0.000000, 0.000000, 1.000000);(0.001402, 0.048209, 0.998836);0.8642837;1;0.1;2.8;(0.028220, 0.031295, 0.999112);(-0.025451, 0.064823, 0.997572);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009602;(-0.065707, 1.496430, -0.413819);(0.000000, 0.000000, 0.000000, 1.000000);(0.001401, 0.048141, 0.998840);0.8629532;1;0.1;2.8;(0.028237, 0.031190, 0.999115);(-0.025469, 0.064794, 0.997574);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009607;(-0.065707, 1.496430, -0.413819);(0.000000, 0.000000, 0.000000, 1.000000);(0.001404, 0.048063, 0.998843);0.8615896;1;0.1;2.8;(0.028262, 0.031078, 0.999117);(-0.025491, 0.064754, 0.997576);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009612;(-0.065785, 1.496469, -0.413792);(0.000000, 0.000000, 0.000000, 1.000000);(0.001405, 0.047989, 0.998847);0.8596454;1;0.1;2.8;(0.028286, 0.030946, 0.999121);(-0.025514, 0.064733, 0.997576);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009617;(-0.065785, 1.496469, -0.413792);(0.000000, 0.000000, 0.000000, 1.000000);(0.001413, 0.047959, 0.998848);0.8590307;1;0.1;2.7;(0.028313, 0.030909, 0.999121);(-0.025524, 0.064721, 0.997577);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009622;(-0.065785, 1.496469, -0.413792);(0.000000, 0.000000, 0.000000, 1.000000);(0.001394, 0.048056, 0.998844);0.8635607;1;0.1;2.8;(0.028271, 0.031171, 0.999114);(-0.025514, 0.064694, 0.997579);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009627;(-0.065785, 1.496469, -0.413792);(0.000000, 0.000000, 0.000000, 1.000000);(0.001415, 0.048110, 0.998841);0.867136;1;0.1;2.8;(0.028266, 0.031343, 0.999109);(-0.025459, 0.064649, 0.997583);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009632;(-0.065839, 1.496399, -0.413756);(0.000000, 0.000000, 0.000000, 1.000000);(0.001460, 0.048146, 0.998839);0.8712345;1;0.1;2.8;(0.028278, 0.031502, 0.999104);(-0.025375, 0.064561, 0.997591);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009637;(-0.065839, 1.496399, -0.413756);(0.000000, 0.000000, 0.000000, 1.000000);(0.001517, 0.048163, 0.998838);0.874848;1;0.1;2.8;(0.028307, 0.031620, 0.999099);(-0.025289, 0.064460, 0.997600);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009642;(-0.065839, 1.496399, -0.413756);(0.000000, 0.000000, 0.000000, 1.000000);(0.001587, 0.048172, 0.998838);0.8788204;1;0.1;2.8;(0.028337, 0.031724, 0.999095);(-0.025175, 0.064335, 0.997611);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009647;(-0.065847, 1.496363, -0.413630);(0.000000, 0.000000, 0.000000, 1.000000);(0.001678, 0.048151, 0.998839);0.8823448;1;0.1;2.8;(0.028390, 0.031788, 0.999091);(-0.025038, 0.064202, 0.997623);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009652;(-0.065847, 1.496363, -0.413630);(0.000000, 0.000000, 0.000000, 1.000000);(0.001798, 0.048077, 0.998842);0.8844139;1;0.1;2.8;(0.028489, 0.031768, 0.999089);(-0.024892, 0.064065, 0.997635);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009657;(-0.065847, 1.496363, -0.413630);(0.000000, 0.000000, 0.000000, 1.000000);(0.001915, 0.047996, 0.998846);0.8858864;1;0.1;2.8;(0.028580, 0.031724, 0.999088);(-0.024742, 0.063953, 0.997646);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009662;(-0.065847, 1.496363, -0.413630);(0.000000, 0.000000, 0.000000, 1.000000);(0.002052, 0.047895, 0.998850);0.8869889;1;0.1;2.7;(0.028699, 0.031656, 0.999087);(-0.024580, 0.063834, 0.997658);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009667;(-0.065868, 1.496423, -0.413673);(0.000000, 0.000000, 0.000000, 1.000000);(0.002191, 0.047804, 0.998854);0.8891148;1;0.1;2.7;(0.028805, 0.031618, 0.999085);(-0.024401, 0.063690, 0.997671);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009672;(-0.065868, 1.496423, -0.413673);(0.000000, 0.000000, 0.000000, 1.000000);(0.002330, 0.047672, 0.998860);0.8906985;1;0.1;2.7;(0.028897, 0.031521, 0.999085);(-0.024206, 0.063542, 0.997686);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009677;(-0.065868, 1.496423, -0.413673);(0.000000, 0.000000, 0.000000, 1.000000);(0.002480, 0.047480, 0.998869);0.8914174;1;0.1;2.7;(0.028996, 0.031339, 0.999088);(-0.023995, 0.063371, 0.997702);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009682;(-0.065868, 1.496423, -0.413673);(0.000000, 0.000000, 0.000000, 1.000000);(0.002648, 0.047264, 0.998879);0.8916299;1;0.2;2.7;(0.029110, 0.031115, 0.999092);(-0.023765, 0.063194, 0.997718);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009687;(-0.065816, 1.496429, -0.413667);(0.000000, 0.000000, 0.000000, 1.000000);(0.002833, 0.047037, 0.998889);0.8917065;1;0.2;2.7;(0.029240, 0.030872, 0.999096);(-0.023515, 0.063009, 0.997736);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009692;(-0.065816, 1.496429, -0.413667);(0.000000, 0.000000, 0.000000, 1.000000);(0.003017, 0.046819, 0.998899);0.8918088;1;0.2;2.7;(0.029374, 0.030640, 0.999099);(-0.023274, 0.062826, 0.997753);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009697;(-0.065816, 1.496429, -0.413667);(0.000000, 0.000000, 0.000000, 1.000000);(0.003207, 0.046621, 0.998908);0.8915621;1;0.2;2.7;(0.029530, 0.030424, 0.999101);(-0.023045, 0.062664, 0.997769);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009702;(-0.065816, 1.496429, -0.413667);(0.000000, 0.000000, 0.000000, 1.000000);(0.003396, 0.046417, 0.998916);0.8914652;1;0.2;2.7;(0.029688, 0.030209, 0.999103);(-0.022823, 0.062487, 0.997785);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009707;(-0.065844, 1.496392, -0.413624);(0.000000, 0.000000, 0.000000, 1.000000);(0.003596, 0.046225, 0.998925);0.8909408;1;0.2;2.6;(0.029863, 0.029992, 0.999104);(-0.022597, 0.062332, 0.997800);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009712;(-0.065844, 1.496392, -0.413624);(0.000000, 0.000000, 0.000000, 1.000000);(0.003793, 0.046033, 0.998933);0.8909748;1;0.2;2.6;(0.030028, 0.029790, 0.999105);(-0.022368, 0.062161, 0.997816);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009717;(-0.065844, 1.496392, -0.413624);(0.000000, 0.000000, 0.000000, 1.000000);(0.003979, 0.045825, 0.998942);0.891084;1;0.2;2.6;(0.030184, 0.029576, 0.999107);(-0.022152, 0.061969, 0.997832);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009722;(-0.065877, 1.496482, -0.413621);(0.000000, 0.000000, 0.000000, 1.000000);(0.004158, 0.045603, 0.998951);0.8897451;1;0.2;2.6;(0.030346, 0.029306, 0.999110);(-0.021956, 0.061804, 0.997847);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009727;(-0.065877, 1.496482, -0.413621);(0.000000, 0.000000, 0.000000, 1.000000);(0.004337, 0.045356, 0.998961);0.8880826;1;0.2;2.6;(0.030502, 0.028996, 0.999114);(-0.021754, 0.061627, 0.997862);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009732;(-0.065877, 1.496482, -0.413621);(0.000000, 0.000000, 0.000000, 1.000000);(0.004522, 0.045118, 0.998972);0.886124;1;0.3;2.6;(0.030666, 0.028686, 0.999118);(-0.021550, 0.061464, 0.997877);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009737;(-0.065877, 1.496482, -0.413621);(0.000000, 0.000000, 0.000000, 1.000000);(0.004689, 0.044882, 0.998981);0.8843744;1;0.3;2.6;(0.030818, 0.028387, 0.999122);(-0.021370, 0.061294, 0.997891);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009742;(-0.065883, 1.496504, -0.413623);(0.000000, 0.000000, 0.000000, 1.000000);(0.004849, 0.044646, 0.998991);0.8847828;1;0.3;2.6;(0.030957, 0.028158, 0.999124);(-0.021190, 0.061059, 0.997909);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009747;(-0.065883, 1.496504, -0.413623);(0.000000, 0.000000, 0.000000, 1.000000);(0.005011, 0.044446, 0.998999);0.8854542;1;0.3;2.5;(0.031093, 0.027971, 0.999125);(-0.021003, 0.060853, 0.997926);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009752;(-0.065883, 1.496504, -0.413623);(0.000000, 0.000000, 0.000000, 1.000000);(0.005161, 0.044249, 0.999007);0.8865044;1;0.3;2.5;(0.031216, 0.027798, 0.999126);(-0.020827, 0.060637, 0.997943);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009757;(-0.065891, 1.496435, -0.413625);(0.000000, 0.000000, 0.000000, 1.000000);(0.005325, 0.044046, 0.999015);0.8863795;1;0.3;2.5;(0.031364, 0.027586, 0.999127);(-0.020649, 0.060448, 0.997958);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009762;(-0.065891, 1.496435, -0.413625);(0.000000, 0.000000, 0.000000, 1.000000);(0.005473, 0.043887, 0.999022);0.8875667;1;0.3;2.5;(0.031490, 0.027457, 0.999127);(-0.020481, 0.060263, 0.997972);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009767;(-0.065891, 1.496435, -0.413625);(0.000000, 0.000000, 0.000000, 1.000000);(0.005551, 0.043800, 0.999025);0.8916382;1;0.3;2.5;(0.031510, 0.027472, 0.999126);(-0.020340, 0.060073, 0.997987);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009772;(-0.065891, 1.496435, -0.413625);(0.000000, 0.000000, 0.000000, 1.000000);(0.005672, 0.043682, 0.999029);0.8936906;1;0.3;2.5;(0.031599, 0.027404, 0.999125);(-0.020186, 0.059904, 0.998000);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009777;(-0.065922, 1.496303, -0.413634);(0.000000, 0.000000, 0.000000, 1.000000);(0.005786, 0.043576, 0.999033);0.8962064;1;0.3;2.5;(0.031686, 0.027365, 0.999123);(-0.020046, 0.059729, 0.998013);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009782;(-0.065922, 1.496303, -0.413634);(0.000000, 0.000000, 0.000000, 1.000000);(0.005886, 0.043461, 0.999038);0.8982842;1;0.3;2.5;(0.031761, 0.027303, 0.999123);(-0.019924, 0.059558, 0.998026);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009787;(-0.065922, 1.496303, -0.413634);(0.000000, 0.000000, 0.000000, 1.000000);(0.005984, 0.043358, 0.999042);0.9007272;1;0.3;2.5;(0.031839, 0.027266, 0.999121);(-0.019807, 0.059384, 0.998039);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009792;(-0.065922, 1.496303, -0.413634);(0.000000, 0.000000, 0.000000, 1.000000);(0.006089, 0.043254, 0.999046);0.9040129;1;0.3;2.5;(0.031906, 0.027242, 0.999120);(-0.019662, 0.059190, 0.998053);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009797;(-0.065962, 1.496322, -0.413678);(0.000000, 0.000000, 0.000000, 1.000000);(0.006191, 0.043146, 0.999050);0.9080279;1;0.4;2.5;(0.031956, 0.027229, 0.999118);(-0.019506, 0.058975, 0.998069);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009802;(-0.065962, 1.496322, -0.413678);(0.000000, 0.000000, 0.000000, 1.000000);(0.006286, 0.043039, 0.999054);0.9118987;1;0.4;2.5;(0.032003, 0.027212, 0.999117);(-0.019360, 0.058763, 0.998084);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009807;(-0.065962, 1.496322, -0.413678);(0.000000, 0.000000, 0.000000, 1.000000);(0.006371, 0.042938, 0.999057);0.9157755;1;0.4;2.5;(0.032044, 0.027200, 0.999116);(-0.019227, 0.058555, 0.998099);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009812;(-0.065999, 1.496341, -0.413747);(0.000000, 0.000000, 0.000000, 1.000000);(0.006449, 0.042839, 0.999061);0.9194792;1;0.4;2.5;(0.032080, 0.027186, 0.999116);(-0.019103, 0.058354, 0.998113);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009817;(-0.065999, 1.496341, -0.413747);(0.000000, 0.000000, 0.000000, 1.000000);(0.006527, 0.042715, 0.999066);0.9218298;1;0.4;2.4;(0.032130, 0.027120, 0.999116);(-0.018998, 0.058169, 0.998126);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009822;(-0.065999, 1.496341, -0.413747);(0.000000, 0.000000, 0.000000, 1.000000);(0.006602, 0.042610, 0.999070);0.9240769;1;0.4;2.4;(0.032178, 0.027067, 0.999116);(-0.018895, 0.058006, 0.998137);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009827;(-0.065999, 1.496341, -0.413747);(0.000000, 0.000000, 0.000000, 1.000000);(0.006677, 0.042502, 0.999074);0.9254448;1;0.4;2.4;(0.032234, 0.026994, 0.999116);(-0.018804, 0.057866, 0.998147);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009832;(-0.066100, 1.496317, -0.413827);(0.000000, 0.000000, 0.000000, 1.000000);(0.006739, 0.042395, 0.999078);0.9263862;1;0.4;2.4;(0.032268, 0.026905, 0.999117);(-0.018713, 0.057749, 0.998156);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009837;(-0.066100, 1.496317, -0.413827);(0.000000, 0.000000, 0.000000, 1.000000);(0.006798, 0.042316, 0.999081);0.9274492;1;0.4;2.4;(0.032295, 0.026844, 0.999118);(-0.018620, 0.057657, 0.998163);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009842;(-0.066100, 1.496317, -0.413827);(0.000000, 0.000000, 0.000000, 1.000000);(0.006877, 0.042203, 0.999085);0.9282393;1;0.4;2.4;(0.032348, 0.026746, 0.999119);(-0.018517, 0.057536, 0.998172);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009847;(-0.066184, 1.496348, -0.413860);(0.000000, 0.000000, 0.000000, 1.000000);(0.006929, 0.042133, 0.999088);0.9306145;1;0.4;2.4;(0.032363, 0.026726, 0.999119);(-0.018423, 0.057411, 0.998181);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009852;(-0.066184, 1.496348, -0.413860);(0.000000, 0.000000, 0.000000, 1.000000);(0.006995, 0.042071, 0.999090);0.9330123;1;0.4;2.4;(0.032393, 0.026715, 0.999118);(-0.018320, 0.057291, 0.998189);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009857;(-0.066184, 1.496348, -0.413860);(0.000000, 0.000000, 0.000000, 1.000000);(0.007067, 0.042005, 0.999092);0.9353143;1;0.4;2.4;(0.032435, 0.026700, 0.999117);(-0.018216, 0.057168, 0.998198);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009862;(-0.066184, 1.496348, -0.413860);(0.000000, 0.000000, 0.000000, 1.000000);(0.007142, 0.041945, 0.999094);0.9376605;1;0.4;2.4;(0.032478, 0.026691, 0.999116);(-0.018111, 0.057049, 0.998207);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009867;(-0.066227, 1.496340, -0.413866);(0.000000, 0.000000, 0.000000, 1.000000);(0.007209, 0.041882, 0.999097);0.9395747;1;0.4;2.4;(0.032506, 0.026664, 0.999116);(-0.018000, 0.056949, 0.998215);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009872;(-0.066227, 1.496340, -0.413866);(0.000000, 0.000000, 0.000000, 1.000000);(0.007281, 0.041804, 0.999099);0.9405076;1;0.4;2.4;(0.032559, 0.026607, 0.999116);(-0.017911, 0.056855, 0.998222);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009877;(-0.066227, 1.496340, -0.413866);(0.000000, 0.000000, 0.000000, 1.000000);(0.007330, 0.041713, 0.999103);0.9413678;1;0.4;2.4;(0.032578, 0.026531, 0.999117);(-0.017833, 0.056759, 0.998229);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009882;(-0.066227, 1.496340, -0.413866);(0.000000, 0.000000, 0.000000, 1.000000);(0.007370, 0.041613, 0.999107);0.9421065;1;0.4;2.4;(0.032594, 0.026443, 0.999119);(-0.017766, 0.056653, 0.998236);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009887;(-0.066263, 1.496365, -0.413911);(0.000000, 0.000000, 0.000000, 1.000000);(0.007412, 0.041492, 0.999111);0.9421195;1;0.4;2.4;(0.032618, 0.026318, 0.999121);(-0.017706, 0.056547, 0.998243);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009892;(-0.066263, 1.496365, -0.413911);(0.000000, 0.000000, 0.000000, 1.000000);(0.007455, 0.041353, 0.999117);0.9412132;1;0.4;2.4;(0.032648, 0.026153, 0.999125);(-0.017655, 0.056448, 0.998249);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009897;(-0.066263, 1.496365, -0.413911);(0.000000, 0.000000, 0.000000, 1.000000);(0.007503, 0.041186, 0.999123);0.9390686;1;0.4;2.4;(0.032695, 0.025929, 0.999129);(-0.017610, 0.056353, 0.998256);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009902;(-0.066291, 1.496407, -0.413954);(0.000000, 0.000000, 0.000000, 1.000000);(0.007547, 0.041043, 0.999129);0.9373336;1;0.4;2.4;(0.032722, 0.025730, 0.999133);(-0.017550, 0.056275, 0.998261);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009907;(-0.066291, 1.496407, -0.413954);(0.000000, 0.000000, 0.000000, 1.000000);(0.007588, 0.040867, 0.999136);0.9352638;1;0.4;2.3;(0.032748, 0.025486, 0.999139);(-0.017496, 0.056172, 0.998268);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009912;(-0.066291, 1.496407, -0.413954);(0.000000, 0.000000, 0.000000, 1.000000);(0.007635, 0.040699, 0.999142);0.9328115;1;0.4;2.3;(0.032776, 0.025235, 0.999144);(-0.017431, 0.056087, 0.998274);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009917;(-0.066291, 1.496407, -0.413954);(0.000000, 0.000000, 0.000000, 1.000000);(0.007660, 0.040614, 0.999146);0.9300199;1;0.4;2.3;(0.032770, 0.025046, 0.999149);(-0.017372, 0.056099, 0.998274);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009922;(-0.066305, 1.496453, -0.414020);(0.000000, 0.000000, 0.000000, 1.000000);(0.007712, 0.040495, 0.999150);0.9270637;1;0.4;2.3;(0.032786, 0.024813, 0.999154);(-0.017278, 0.056082, 0.998277);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009927;(-0.066305, 1.496453, -0.414020);(0.000000, 0.000000, 0.000000, 1.000000);(0.007760, 0.040406, 0.999153);0.9256796;1;0.4;2.3;(0.032791, 0.024658, 0.999158);(-0.017182, 0.056055, 0.998280);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009932;(-0.066305, 1.496453, -0.414020);(0.000000, 0.000000, 0.000000, 1.000000);(0.007805, 0.040333, 0.999156);0.9237451;1;0.4;2.3;(0.032799, 0.024503, 0.999162);(-0.017095, 0.056053, 0.998282);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009937;(-0.066305, 1.496453, -0.414020);(0.000000, 0.000000, 0.000000, 1.000000);(0.007862, 0.040238, 0.999159);0.9210978;1;0.5;2.3;(0.032830, 0.024310, 0.999165);(-0.017012, 0.056043, 0.998283);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009942;(-0.066261, 1.496467, -0.414056);(0.000000, 0.000000, 0.000000, 1.000000);(0.007907, 0.040175, 0.999161);0.9193966;1;0.5;2.3;(0.032848, 0.024179, 0.999168);(-0.016938, 0.056038, 0.998285);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009947;(-0.066261, 1.496467, -0.414056);(0.000000, 0.000000, 0.000000, 1.000000);(0.007953, 0.040126, 0.999163);0.9185681;1;0.5;2.3;(0.032863, 0.024089, 0.999170);(-0.016859, 0.056027, 0.998287);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009952;(-0.066261, 1.496467, -0.414056);(0.000000, 0.000000, 0.000000, 1.000000);(0.008004, 0.040069, 0.999165);0.9177911;1;0.5;2.3;(0.032885, 0.023993, 0.999171);(-0.016776, 0.056006, 0.998290);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009957;(-0.066237, 1.496419, -0.414118);(0.000000, 0.000000, 0.000000, 1.000000);(0.008048, 0.040009, 0.999167);0.9176515;1;0.5;2.3;(0.032900, 0.023917, 0.999172);(-0.016701, 0.055965, 0.998293);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009962;(-0.066237, 1.496419, -0.414118);(0.000000, 0.000000, 0.000000, 1.000000);(0.008094, 0.039960, 0.999169);0.9181252;1;0.5;2.3;(0.032913, 0.023870, 0.999173);(-0.016620, 0.055921, 0.998297);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009967;(-0.066237, 1.496419, -0.414118);(0.000000, 0.000000, 0.000000, 1.000000);(0.008141, 0.039907, 0.999170);0.9185739;1;0.5;2.3;(0.032930, 0.023820, 0.999174);(-0.016540, 0.055873, 0.998301);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009972;(-0.066237, 1.496419, -0.414118);(0.000000, 0.000000, 0.000000, 1.000000);(0.008184, 0.039867, 0.999172);0.9188623;1;0.5;2.3;(0.032946, 0.023779, 0.999174);(-0.016470, 0.055838, 0.998304);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009977;(-0.066211, 1.496422, -0.414162);(0.000000, 0.000000, 0.000000, 1.000000);(0.008219, 0.039832, 0.999173);0.919159;1;0.5;2.3;(0.032957, 0.023743, 0.999175);(-0.016409, 0.055808, 0.998307);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009982;(-0.066211, 1.496422, -0.414162);(0.000000, 0.000000, 0.000000, 1.000000);(0.008252, 0.039773, 0.999175);0.9191119;1;0.5;2.3;(0.032959, 0.023670, 0.999176);(-0.016340, 0.055767, 0.998310);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009987;(-0.066211, 1.496422, -0.414162);(0.000000, 0.000000, 0.000000, 1.000000);(0.008288, 0.039715, 0.999177);0.9193235;1;0.5;2.3;(0.032968, 0.023608, 0.999178);(-0.016276, 0.055717, 0.998314);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009992;(-0.066171, 1.496465, -0.414081);(0.000000, 0.000000, 0.000000, 1.000000);(0.008319, 0.039658, 0.999179);0.9195495;1;0.5;2.3;(0.032970, 0.023547, 0.999179);(-0.016215, 0.055669, 0.998318);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585009997;(-0.066171, 1.496465, -0.414081);(0.000000, 0.000000, 0.000000, 1.000000);(0.008347, 0.039566, 0.999182);0.9185201;1;0.5;2.3;(0.032975, 0.023413, 0.999182);(-0.016161, 0.055617, 0.998321);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585010002;(-0.066171, 1.496465, -0.414081);(0.000000, 0.000000, 0.000000, 1.000000);(0.008378, 0.039473, 0.999186);0.9172818;1;0.5;2.3;(0.032989, 0.023275, 0.999185);(-0.016114, 0.055565, 0.998325);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585010007;(-0.066171, 1.496465, -0.414081);(0.000000, 0.000000, 0.000000, 1.000000);(0.008409, 0.039359, 0.999190);0.9166406;1;0.5;2.3;(0.033005, 0.023139, 0.999187);(-0.016071, 0.055478, 0.998331);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1683585010012;(-0.066151, 1.496422, -0.413993);(0.000000, 0.000000, 0.000000, 1.000000);(0.008446, 0.039244, 0.999194);0.9162657;1;0.5;2.2;(0.033026, 0.023009, 0.999190);(-0.016021, 0.055382, 0.998337);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
