CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683585889848;(0.035625, 1.376750, -0.388562);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014324, 0.023832, 0.999613);2;1;-0.8;1.4;(0.002115, 0.026724, 0.999641);(-0.030628, 0.021030, 0.999310);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889853;(0.035625, 1.376750, -0.388562);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014321, 0.023999, 0.999609);2;1;-0.8;1.4;(0.002149, 0.026965, 0.999634);(-0.030655, 0.021131, 0.999307);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889858;(0.035625, 1.376750, -0.388562);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014278, 0.024147, 0.999607);2;1;-0.8;1.4;(0.002255, 0.027232, 0.999627);(-0.030667, 0.021183, 0.999305);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889863;(0.035625, 1.376750, -0.388562);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014246, 0.024299, 0.999603);2;1;-0.8;1.4;(0.002335, 0.027474, 0.999620);(-0.030675, 0.021258, 0.999303);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889868;(0.035740, 1.376701, -0.388608);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014225, 0.024453, 0.999600);2;1;-0.8;1.4;(0.002384, 0.027710, 0.999613);(-0.030680, 0.021340, 0.999301);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889873;(0.035740, 1.376701, -0.388608);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014202, 0.024595, 0.999597);2;1;-0.8;1.4;(0.002409, 0.027916, 0.999607);(-0.030663, 0.021421, 0.999300);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889878;(0.035740, 1.376701, -0.388608);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014179, 0.024742, 0.999593);2;1;-0.8;1.4;(0.002438, 0.028096, 0.999602);(-0.030652, 0.021527, 0.999298);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889883;(0.035835, 1.376727, -0.388661);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014160, 0.024842, 0.999591);2;1;-0.8;1.4;(0.002470, 0.028202, 0.999599);(-0.030648, 0.021610, 0.999297);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889888;(0.035835, 1.376727, -0.388661);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014132, 0.024915, 0.999590);2;1;-0.8;1.4;(0.002511, 0.028275, 0.999597);(-0.030635, 0.021672, 0.999296);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889893;(0.035835, 1.376727, -0.388661);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014094, 0.024985, 0.999589);2;1;-0.8;1.4;(0.002554, 0.028328, 0.999595);(-0.030610, 0.021746, 0.999295);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889898;(0.035835, 1.376727, -0.388661);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014047, 0.025079, 0.999587);2;1;-0.8;1.4;(0.002621, 0.028405, 0.999593);(-0.030586, 0.021843, 0.999293);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889903;(0.035964, 1.376796, -0.388592);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014012, 0.025151, 0.999585);2;1;-0.8;1.4;(0.002661, 0.028470, 0.999591);(-0.030561, 0.021913, 0.999293);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889908;(0.035964, 1.376796, -0.388592);(0.000000, 0.000000, 0.000000, 1.000000);(-0.013977, 0.025210, 0.999585);2;1;-0.8;1.4;(0.002706, 0.028515, 0.999590);(-0.030539, 0.021977, 0.999292);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889913;(0.035964, 1.376796, -0.388592);(0.000000, 0.000000, 0.000000, 1.000000);(-0.013944, 0.025237, 0.999584);2;1;-0.8;1.4;(0.002735, 0.028548, 0.999589);(-0.030509, 0.021995, 0.999292);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889918;(0.035964, 1.376796, -0.388592);(0.000000, 0.000000, 0.000000, 1.000000);(-0.013913, 0.025335, 0.999582);2;1;-0.8;1.5;(0.002768, 0.028750, 0.999583);(-0.030487, 0.022004, 0.999293);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889923;(0.036071, 1.376803, -0.388559);(0.000000, 0.000000, 0.000000, 1.000000);(-0.013902, 0.025426, 0.999580);2;1;-0.8;1.5;(0.002762, 0.028914, 0.999578);(-0.030466, 0.022029, 0.999293);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889928;(0.036071, 1.376803, -0.388559);(0.000000, 0.000000, 0.000000, 1.000000);(-0.013916, 0.025504, 0.999578);2;1;-0.8;1.5;(0.002740, 0.029053, 0.999574);(-0.030475, 0.022053, 0.999292);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889933;(0.036071, 1.376803, -0.388559);(0.000000, 0.000000, 0.000000, 1.000000);(-0.013960, 0.025556, 0.999576);2;1;-0.8;1.5;(0.002665, 0.029137, 0.999572);(-0.030492, 0.022074, 0.999291);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889938;(0.036071, 1.376803, -0.388559);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014002, 0.025604, 0.999574);2;1;-0.8;1.5;(0.002598, 0.029218, 0.999570);(-0.030513, 0.022089, 0.999290);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889943;(0.036182, 1.376743, -0.388506);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014031, 0.025673, 0.999572);2;1;-0.8;1.5;(0.002548, 0.029342, 0.999566);(-0.030522, 0.022108, 0.999290);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889948;(0.036182, 1.376743, -0.388506);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014060, 0.025756, 0.999569);2;1;-0.8;1.5;(0.002504, 0.029444, 0.999563);(-0.030536, 0.022168, 0.999288);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889953;(0.036182, 1.376743, -0.388506);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014070, 0.025854, 0.999567);2;1;-0.8;1.5;(0.002497, 0.029533, 0.999561);(-0.030552, 0.022262, 0.999285);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889958;(0.036211, 1.376652, -0.388410);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014092, 0.025957, 0.999564);2;1;-0.8;1.5;(0.002470, 0.029596, 0.999559);(-0.030570, 0.022388, 0.999282);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889963;(0.036211, 1.376652, -0.388410);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014110, 0.026029, 0.999562);2;1;-0.8;1.5;(0.002445, 0.029609, 0.999559);(-0.030585, 0.022506, 0.999279);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889968;(0.036211, 1.376652, -0.388410);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014137, 0.026111, 0.999559);2;1;-0.8;1.5;(0.002408, 0.029642, 0.999558);(-0.030606, 0.022626, 0.999275);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889973;(0.036211, 1.376652, -0.388410);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014173, 0.026159, 0.999557);2;1;-0.8;1.5;(0.002368, 0.029662, 0.999557);(-0.030641, 0.022697, 0.999273);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889978;(0.036198, 1.376634, -0.388296);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014202, 0.026216, 0.999555);2;1;-0.8;1.5;(0.002337, 0.029685, 0.999557);(-0.030671, 0.022784, 0.999270);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889983;(0.036198, 1.376634, -0.388296);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014234, 0.026272, 0.999554);2;1;-0.8;1.5;(0.002308, 0.029718, 0.999556);(-0.030709, 0.022860, 0.999267);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889988;(0.036198, 1.376634, -0.388296);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014257, 0.026325, 0.999552);2;1;-0.8;1.5;(0.002293, 0.029726, 0.999556);(-0.030746, 0.022954, 0.999264);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889993;(0.036257, 1.376509, -0.388258);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014274, 0.026281, 0.999553);2;1;-0.8;1.5;(0.002288, 0.029549, 0.999561);(-0.030776, 0.023066, 0.999260);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585889998;(0.036257, 1.376509, -0.388258);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014293, 0.026216, 0.999554);2;1;-0.8;1.5;(0.002287, 0.029372, 0.999566);(-0.030815, 0.023154, 0.999257);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890003;(0.036257, 1.376509, -0.388258);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014293, 0.026211, 0.999554);2;1;-0.8;1.5;(0.002327, 0.029329, 0.999567);(-0.030865, 0.023198, 0.999254);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890008;(0.036257, 1.376509, -0.388258);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014282, 0.026205, 0.999555);2;1;-0.8;1.5;(0.002388, 0.029288, 0.999568);(-0.030918, 0.023238, 0.999252);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890013;(0.036257, 1.376509, -0.388258);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014271, 0.026214, 0.999555);2;1;-0.8;1.5;(0.002450, 0.029258, 0.999569);(-0.030968, 0.023296, 0.999249);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890018;(0.036278, 1.376511, -0.388278);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014279, 0.026218, 0.999554);2;1;-0.8;1.5;(0.002486, 0.029221, 0.999570);(-0.031034, 0.023360, 0.999245);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890023;(0.036278, 1.376511, -0.388278);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014288, 0.026211, 0.999554);2;1;-0.8;1.5;(0.002533, 0.029188, 0.999571);(-0.031114, 0.023388, 0.999242);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890028;(0.036278, 1.376511, -0.388278);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014302, 0.026198, 0.999555);2;1;-0.8;1.5;(0.002570, 0.029148, 0.999572);(-0.031196, 0.023412, 0.999239);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890033;(0.036273, 1.376430, -0.388194);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014304, 0.026157, 0.999556);2;1;-0.8;1.5;(0.002642, 0.029031, 0.999575);(-0.031284, 0.023463, 0.999235);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890038;(0.036273, 1.376430, -0.388194);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014294, 0.026110, 0.999557);2;1;-0.8;1.5;(0.002720, 0.028915, 0.999578);(-0.031346, 0.023480, 0.999233);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890043;(0.036273, 1.376430, -0.388194);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014336, 0.026104, 0.999556);2;1;-0.8;1.5;(0.002692, 0.028923, 0.999578);(-0.031421, 0.023447, 0.999231);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890048;(0.036273, 1.376430, -0.388194);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014353, 0.026112, 0.999556);2;1;-0.8;1.5;(0.002693, 0.028958, 0.999577);(-0.031467, 0.023414, 0.999231);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890053;(0.036238, 1.376462, -0.388104);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014413, 0.025982, 0.999559);2;1;-0.8;1.5;(0.002725, 0.028947, 0.999577);(-0.031669, 0.023129, 0.999231);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890058;(0.036238, 1.376462, -0.388104);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014401, 0.025668, 0.999567);2;0.9693705;-0.8;1.5;(0.002875, 0.028626, 0.999586);(-0.031814, 0.022807, 0.999234);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890063;(0.036238, 1.376462, -0.388104);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014415, 0.025076, 0.999582);2;0.917707;-0.8;1.4;(0.003069, 0.028132, 0.999600);(-0.032084, 0.022094, 0.999241);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890068;(0.036221, 1.376447, -0.388068);(0.000000, 0.000000, 0.000000, 1.000000);(-0.014839, 0.026321, 0.999543);2;0.338562;-0.9;1.5;(0.002610, 0.034180, 0.999412);(-0.032337, 0.021314, 0.999250);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890073;(0.036221, 1.376447, -0.388068);(0.000000, 0.000000, 0.000000, 1.000000);(-0.015200, 0.026476, 0.999534);2;0;-0.9;1.5;(0.002422, 0.040516, 0.999176);(-0.032920, 0.016499, 0.999322);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890078;(0.036221, 1.376447, -0.388068);(0.000000, 0.000000, 0.000000, 1.000000);(-0.017920, 0.021982, 0.999598);2;0;-1.0;1.3;;(-0.034058, 0.009570, 0.999374);;
1683585890088;(0.036247, 1.376282, -0.388046);(0.000000, 0.000000, 0.000000, 1.000000);(-0.016327, -0.103942, 0.994449);2;0;-0.9;-6.0;(0.021233, -0.326464, 0.944971);;(-0.034, 0.000, 0.000);(0.000, 0.000, 0.000)
1683585890093;(0.036247, 1.376282, -0.388046);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009008, -0.205659, 0.978582);2;0;-0.5;-11.9;(0.052661, -0.326058, 0.943882);;(-0.034, 0.000, 0.000);(0.000, 0.000, 0.000)
1683585890263;(0.036124, 1.375924, -0.387998);(0.000000, 0.000000, 0.000000, 1.000000);(-0.020750, -0.338724, 0.940657);2;0;-1.3;-19.8;;(-0.121934, -0.443411, 0.887986);;
1683585890278;(0.036098, 1.375933, -0.387997);(0.000000, 0.000000, 0.000000, 1.000000);(-0.019434, -0.233514, 0.972159);2;0;-1.1;-13.5;(0.033300, -0.048333, 0.998276);;(-0.034, 0.000, 0.000);(0.000, 0.000, 0.000)
1683585890283;(0.036098, 1.375933, -0.387997);(0.000000, 0.000000, 0.000000, 1.000000);(-0.016151, -0.185455, 0.982520);2;0;-0.9;-10.7;(0.027383, -0.034958, 0.999014);;(-0.034, 0.000, 0.000);(0.000, 0.000, 0.000)
1683585890288;(0.036038, 1.375970, -0.388023);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011035, -0.168819, 0.985585);2;0;-0.6;-9.7;(0.003784, 0.037216, 0.999300);;(-0.034, 0.000, 0.000);(0.000, 0.000, 0.000)
1683585890293;(0.036038, 1.375970, -0.388023);(0.000000, 0.000000, 0.000000, 1.000000);(-0.013716, -0.165892, 0.986049);2;0;-0.8;-9.5;;(-0.047171, -0.121575, 0.991461);;
1683585890298;(0.036038, 1.375970, -0.388023);(0.000000, 0.000000, 0.000000, 1.000000);(-0.003195, -0.147825, 0.989008);2;0;-0.2;-8.5;(0.060505, -0.032908, 0.997625);;(-0.034, 0.000, 0.000);(0.000, 0.000, 0.000)
1683585890303;(0.036041, 1.375976, -0.388040);(0.000000, 0.000000, 0.000000, 1.000000);(-0.001697, -0.114807, 0.993386);0.03505854;0;-0.1;-6.6;(0.014240, 0.053347, 0.998475);(0.000216, -0.109930, 0.993939);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890308;(0.036041, 1.375976, -0.388040);(0.000000, 0.000000, 0.000000, 1.000000);(0.003912, -0.095774, 0.995395);0.04482767;0;0.2;-5.5;(0.006988, 0.029870, 0.999529);(-0.010436, -0.130586, 0.991382);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890313;(0.036041, 1.375976, -0.388040);(0.000000, 0.000000, 0.000000, 1.000000);(0.005342, -0.084444, 0.996414);2;0;0.3;-4.8;(0.010487, 0.018802, 0.999768);(-0.032938, -0.007528, 0.999429);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890318;(0.036041, 1.375976, -0.388040);(0.000000, 0.000000, 0.000000, 1.000000);(0.012113, -0.047531, 0.998796);0.7013991;0;0.7;-2.7;(0.025404, 0.024754, 0.999371);(-0.032313, -0.022281, 0.999229);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890323;(0.036014, 1.375984, -0.388058);(0.000000, 0.000000, 0.000000, 1.000000);(0.007647, -0.037505, 0.999267);0.6592356;0;0.4;-2.1;(0.022000, 0.023316, 0.999486);(-0.032479, -0.027665, 0.999090);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890328;(0.036014, 1.375984, -0.388058);(0.000000, 0.000000, 0.000000, 1.000000);(0.002459, -0.000596, 0.999997);0.8513796;0;0.1;0.0;(0.019797, 0.022947, 0.999541);(-0.039924, -0.011101, 0.999141);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890333;(0.036014, 1.375984, -0.388058);(0.000000, 0.000000, 0.000000, 1.000000);(0.000562, 0.022605, 0.999744);0.7882988;0;0.0;1.3;(0.020163, 0.023866, 0.999512);(-0.051500, -0.007558, 0.998644);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890338;(0.036002, 1.375978, -0.388086);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002239, 0.037166, 0.999307);0.7600762;0;-0.1;2.1;(0.020316, 0.024522, 0.999493);(-0.063472, 0.004477, 0.997974);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890343;(0.036002, 1.375978, -0.388086);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006547, 0.046059, 0.998917);0.7088192;0;-0.4;2.6;(0.020284, 0.025028, 0.999481);(-0.074350, 0.019668, 0.997038);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890348;(0.036002, 1.375978, -0.388086);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006321, 0.040919, 0.999143);0.7845393;0;-0.4;2.3;(0.019980, 0.025393, 0.999478);(-0.065616, 0.021124, 0.997621);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890353;(0.036002, 1.375978, -0.388086);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006756, 0.034930, 0.999367);0.8259691;0;-0.4;2.0;(0.019544, 0.025874, 0.999474);(-0.061427, 0.019201, 0.997927);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890358;(0.035976, 1.376085, -0.388128);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006779, 0.038262, 0.999245);0.8753752;0;-0.4;2.2;(0.019077, 0.026680, 0.999462);(-0.057818, 0.025114, 0.998011);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890363;(0.035976, 1.376085, -0.388128);(0.000000, 0.000000, 0.000000, 1.000000);(-0.006934, 0.036346, 0.999315);0.9047449;0;-0.4;2.1;(0.018600, 0.027729, 0.999442);(-0.055713, 0.024695, 0.998141);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890368;(0.035976, 1.376085, -0.388128);(0.000000, 0.000000, 0.000000, 1.000000);(-0.007136, 0.034995, 0.999362);0.9224181;0;-0.4;2.0;(0.018118, 0.028981, 0.999416);(-0.054563, 0.024049, 0.998221);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890373;(0.035976, 1.376085, -0.388128);(0.000000, 0.000000, 0.000000, 1.000000);(-0.007427, 0.034073, 0.999392);0.9355612;0;-0.4;2.0;(0.017662, 0.030614, 0.999375);(-0.053533, 0.023069, 0.998300);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890378;(0.035971, 1.376054, -0.388174);(0.000000, 0.000000, 0.000000, 1.000000);(-0.007693, 0.033391, 0.999413);0.952535;0;-0.4;1.9;(0.017301, 0.032220, 0.999331);(-0.051991, 0.022281, 0.998399);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890383;(0.035971, 1.376054, -0.388174);(0.000000, 0.000000, 0.000000, 1.000000);(-0.007927, 0.032659, 0.999435);0.9707166;0;-0.5;1.9;(0.017023, 0.033782, 0.999284);(-0.050085, 0.021384, 0.998516);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890388;(0.035971, 1.376054, -0.388174);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008138, 0.031692, 0.999465);0.9894565;0;-0.5;1.8;(0.016767, 0.035005, 0.999247);(-0.048054, 0.020450, 0.998635);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890393;(0.035971, 1.376054, -0.388174);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008264, 0.030177, 0.999510);1.016347;0;-0.5;1.7;(0.016537, 0.035064, 0.999248);(-0.046016, 0.019772, 0.998745);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890398;(0.035857, 1.376071, -0.388197);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008367, 0.028464, 0.999560);1.05449;0;-0.5;1.6;(0.016317, 0.034053, 0.999287);(-0.044116, 0.019587, 0.998834);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890403;(0.035857, 1.376071, -0.388197);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008486, 0.027188, 0.999594);1.091267;0;-0.5;1.6;(0.016053, 0.033307, 0.999316);(-0.042374, 0.019385, 0.998914);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890408;(0.035857, 1.376071, -0.388197);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008580, 0.026346, 0.999616);1.125647;0;-0.5;1.5;(0.015788, 0.032845, 0.999336);(-0.040778, 0.019192, 0.998984);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890413;(0.035881, 1.375997, -0.388316);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008646, 0.025912, 0.999627);1.158921;0;-0.5;1.5;(0.015524, 0.032584, 0.999349);(-0.039307, 0.019105, 0.999045);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890418;(0.035881, 1.375997, -0.388316);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008714, 0.025590, 0.999635);1.189976;0;-0.5;1.5;(0.015249, 0.032387, 0.999359);(-0.038027, 0.019022, 0.999096);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890423;(0.035881, 1.375997, -0.388316);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008760, 0.025299, 0.999642);1.219063;0;-0.5;1.4;(0.015000, 0.032188, 0.999369);(-0.036904, 0.018954, 0.999139);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890428;(0.035881, 1.375997, -0.388316);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008774, 0.024221, 0.999668);1.243588;0;-0.5;1.4;(0.014891, 0.031586, 0.999390);(-0.036111, 0.018837, 0.999170);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890433;(0.035859, 1.376019, -0.388390);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008816, 0.023234, 0.999691);2;0;-0.5;1.3;(0.014795, 0.030876, 0.999414);(-0.035579, 0.018593, 0.999194);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890438;(0.035859, 1.376019, -0.388390);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008869, 0.022869, 0.999699);2;0;-0.5;1.3;(0.014676, 0.030572, 0.999425);(-0.035125, 0.018383, 0.999214);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890443;(0.035859, 1.376019, -0.388390);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008938, 0.022590, 0.999705);2;0.1563233;-0.5;1.3;(0.014550, 0.030295, 0.999435);(-0.034801, 0.018204, 0.999229);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890448;(0.035859, 1.376019, -0.388390);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009001, 0.022271, 0.999712);2;0.2981735;-0.5;1.3;(0.014433, 0.029899, 0.999449);(-0.034521, 0.018043, 0.999241);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890453;(0.035838, 1.376040, -0.388492);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009082, 0.021994, 0.999717);2;0.6176807;-0.5;1.3;(0.014325, 0.029521, 0.999462);(-0.034380, 0.017880, 0.999249);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890458;(0.035838, 1.376040, -0.388492);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009168, 0.021689, 0.999723);2;0.7912631;-0.5;1.2;(0.014233, 0.029012, 0.999478);(-0.034317, 0.017669, 0.999255);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890463;(0.035838, 1.376040, -0.388492);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009271, 0.021464, 0.999727);2;0.7921369;-0.5;1.2;(0.014101, 0.028494, 0.999495);(-0.034262, 0.017497, 0.999260);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890468;(0.035838, 1.376040, -0.388492);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009369, 0.021341, 0.999728);2;0.7896622;-0.5;1.2;(0.013966, 0.028119, 0.999507);(-0.034204, 0.017376, 0.999264);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890473;(0.035768, 1.376066, -0.388504);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009421, 0.021203, 0.999731);2;0.7759072;-0.5;1.2;(0.013912, 0.027527, 0.999524);(-0.034141, 0.017325, 0.999267);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890478;(0.035768, 1.376066, -0.388504);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009487, 0.021096, 0.999732);2;0.7840273;-0.5;1.2;(0.013868, 0.027019, 0.999539);(-0.034153, 0.017272, 0.999267);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890483;(0.035768, 1.376066, -0.388504);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009637, 0.021156, 0.999730);2;0.7554737;-0.6;1.2;(0.013655, 0.027109, 0.999539);(-0.034177, 0.017246, 0.999267);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890488;(0.035694, 1.376105, -0.388566);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009784, 0.021337, 0.999724);2;0.7768046;-0.6;1.2;(0.013438, 0.027446, 0.999533);(-0.034194, 0.017276, 0.999266);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
1683585890493;(0.035694, 1.376105, -0.388566);(0.000000, 0.000000, 0.000000, 1.000000);(-0.009930, 0.021572, 0.999718);2;0.8098761;-0.6;1.2;(0.013205, 0.027845, 0.999525);(-0.034196, 0.017292, 0.999266);(-0.034, 0.000, 0.000);(0.034, 0.000, 0.000)
