sep=;
CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683584717724;(-0.012565, 1.305473, -0.233435);(0.000000, 0.000000, 0.000000, 1.000000);(0.007656, 0.047195, 0.998856);2;0;0.4;2.7;(0.007592, 0.052135, 0.998611);(0.002121, 0.043109, 0.999068);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717729;(-0.012565, 1.305473, -0.233435);(0.000000, 0.000000, 0.000000, 1.000000);(0.007709, 0.046674, 0.998880);2;0;0.4;2.7;(0.007633, 0.052014, 0.998617);(0.002678, 0.042118, 0.999109);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717734;(-0.012565, 1.305473, -0.233435);(0.000000, 0.000000, 0.000000, 1.000000);(0.007868, 0.046034, 0.998909);2;0;0.5;2.6;(0.007701, 0.051907, 0.998622);(0.003779, 0.040772, 0.999161);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717739;(-0.012578, 1.305173, -0.233268);(0.000000, 0.000000, 0.000000, 1.000000);(0.008029, 0.045348, 0.998939);2;0;0.5;2.6;(0.007748, 0.051778, 0.998629);(0.005018, 0.039325, 0.999214);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717744;(-0.012578, 1.305173, -0.233268);(0.000000, 0.000000, 0.000000, 1.000000);(0.008143, 0.046026, 0.998907);2;0;0.5;2.6;(0.007811, 0.051670, 0.998634);(0.005793, 0.040930, 0.999145);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717749;(-0.012578, 1.305173, -0.233268);(0.000000, 0.000000, 0.000000, 1.000000);(0.008203, 0.045405, 0.998935);2;0;0.5;2.6;(0.007876, 0.051585, 0.998638);(0.006163, 0.039591, 0.999197);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717754;(-0.012605, 1.304968, -0.233035);(0.000000, 0.000000, 0.000000, 1.000000);(0.008265, 0.044733, 0.998965);2;0;0.5;2.6;(0.007956, 0.051518, 0.998640);(0.006468, 0.038040, 0.999255);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717759;(-0.012605, 1.304968, -0.233035);(0.000000, 0.000000, 0.000000, 1.000000);(0.008344, 0.044228, 0.998987);2;0;0.5;2.5;(0.008053, 0.051452, 0.998643);(0.006788, 0.036900, 0.999296);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717764;(-0.012605, 1.304968, -0.233035);(0.000000, 0.000000, 0.000000, 1.000000);(0.008411, 0.043721, 0.999008);2;0;0.5;2.5;(0.008143, 0.051375, 0.998646);(0.007046, 0.035781, 0.999335);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717769;(-0.012717, 1.304786, -0.232843);(0.000000, 0.000000, 0.000000, 1.000000);(0.008441, 0.044407, 0.998978);2;0;0.5;2.5;(0.008267, 0.051322, 0.998648);(0.007053, 0.037494, 0.999272);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717774;(-0.012717, 1.304786, -0.232843);(0.000000, 0.000000, 0.000000, 1.000000);(0.008513, 0.045048, 0.998949);2;0;0.5;2.6;(0.008414, 0.051307, 0.998648);(0.007196, 0.038795, 0.999221);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717779;(-0.012717, 1.304786, -0.232843);(0.000000, 0.000000, 0.000000, 1.000000);(0.008828, 0.045532, 0.998924);2;0;0.5;2.6;(0.009105, 0.051233, 0.998645);(0.007369, 0.039538, 0.999191);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717784;(-0.012717, 1.304786, -0.232843);(0.000000, 0.000000, 0.000000, 1.000000);(0.009150, 0.045906, 0.998904);2;0;0.5;2.6;(0.009692, 0.051324, 0.998635);(0.007715, 0.040625, 0.999145);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717789;(-0.012603, 1.304608, -0.232680);(0.000000, 0.000000, 0.000000, 1.000000);(0.009461, 0.046349, 0.998881);2;0;0.5;2.7;(0.010207, 0.051402, 0.998626);(0.008081, 0.042054, 0.999083);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717794;(-0.012603, 1.304608, -0.232680);(0.000000, 0.000000, 0.000000, 1.000000);(0.009059, 0.046577, 0.998874);2;0;0.5;2.7;(0.009339, 0.050945, 0.998658);(0.008447, 0.043852, 0.999002);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717799;(-0.012603, 1.304608, -0.232680);(0.000000, 0.000000, 0.000000, 1.000000);(0.009616, 0.046412, 0.998876);2;0;0.6;2.7;(0.010268, 0.051100, 0.998641);(0.008908, 0.042899, 0.999040);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717804;(-0.012603, 1.304608, -0.232680);(0.000000, 0.000000, 0.000000, 1.000000);(0.011076, 0.046213, 0.998870);2;0;0.6;2.6;(0.013461, 0.051046, 0.998606);(0.009378, 0.042208, 0.999065);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717809;(-0.012576, 1.304478, -0.232496);(0.000000, 0.000000, 0.000000, 1.000000);(0.011025, 0.046178, 0.998872);2;0;0.6;2.6;(0.012150, 0.049705, 0.998690);(0.011045, 0.043409, 0.998996);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717814;(-0.012576, 1.304478, -0.232496);(0.000000, 0.000000, 0.000000, 1.000000);(0.010604, 0.046118, 0.998880);2;0;0.6;2.6;(0.011259, 0.048104, 0.998779);(0.011390, 0.044745, 0.998934);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717819;(-0.012576, 1.304478, -0.232496);(0.000000, 0.000000, 0.000000, 1.000000);(0.010999, 0.046662, 0.998850);2;0;0.6;2.7;(0.011630, 0.048599, 0.998751);(0.011784, 0.046560, 0.998846);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717824;(-0.012512, 1.304352, -0.232365);(0.000000, 0.000000, 0.000000, 1.000000);(0.010948, 0.046248, 0.998870);2;0;0.6;2.7;(0.011311, 0.047576, 0.998804);(0.012168, 0.045372, 0.998896);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717829;(-0.012512, 1.304352, -0.232365);(0.000000, 0.000000, 0.000000, 1.000000);(0.011812, 0.046831, 0.998833);2;0;0.7;2.7;(0.011804, 0.048247, 0.998766);(0.013591, 0.046977, 0.998804);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717834;(-0.012512, 1.304352, -0.232365);(0.000000, 0.000000, 0.000000, 1.000000);(0.012196, 0.047432, 0.998800);2;0;0.7;2.7;(0.012253, 0.048652, 0.998741);(0.013706, 0.048407, 0.998734);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717839;(-0.012512, 1.304352, -0.232365);(0.000000, 0.000000, 0.000000, 1.000000);(0.012463, 0.048151, 0.998762);2;0;0.7;2.8;(0.012613, 0.049049, 0.998717);(0.013699, 0.049729, 0.998669);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717844;(-0.012512, 1.304352, -0.232365);(0.000000, 0.000000, 0.000000, 1.000000);(0.012730, 0.048951, 0.998720);2;0;0.7;2.8;(0.012830, 0.049301, 0.998702);(0.013924, 0.051267, 0.998588);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717849;(-0.012529, 1.304404, -0.232230);(0.000000, 0.000000, 0.000000, 1.000000);(0.012950, 0.049807, 0.998675);2;0;0.7;2.9;(0.013029, 0.049485, 0.998690);(0.014066, 0.052884, 0.998502);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717854;(-0.012529, 1.304404, -0.232230);(0.000000, 0.000000, 0.000000, 1.000000);(0.012714, 0.050891, 0.998623);2;0;0.7;2.9;(0.013251, 0.049721, 0.998675);(0.012413, 0.055538, 0.998379);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717859;(-0.012529, 1.304404, -0.232230);(0.000000, 0.000000, 0.000000, 1.000000);(0.012494, 0.052068, 0.998565);2;0;0.7;3.0;(0.013448, 0.050046, 0.998656);(0.011634, 0.058077, 0.998244);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717864;(-0.012520, 1.304381, -0.232166);(0.000000, 0.000000, 0.000000, 1.000000);(0.012350, 0.053076, 0.998514);2;0;0.7;3.0;(0.013640, 0.050426, 0.998635);(0.010266, 0.059585, 0.998170);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717869;(-0.012520, 1.304381, -0.232166);(0.000000, 0.000000, 0.000000, 1.000000);(0.012198, 0.053985, 0.998467);2;0;0.7;3.1;(0.013794, 0.050777, 0.998615);(0.008435, 0.061191, 0.998090);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717874;(-0.012520, 1.304381, -0.232166);(0.000000, 0.000000, 0.000000, 1.000000);(0.012079, 0.054877, 0.998420);2;0;0.7;3.1;(0.013964, 0.051152, 0.998593);(0.006400, 0.062820, 0.998004);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717879;(-0.012649, 1.304370, -0.232186);(0.000000, 0.000000, 0.000000, 1.000000);(0.011927, 0.055628, 0.998380);2;0;0.7;3.2;(0.014040, 0.051505, 0.998574);(0.004427, 0.063957, 0.997943);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717884;(-0.012649, 1.304370, -0.232186);(0.000000, 0.000000, 0.000000, 1.000000);(0.011831, 0.056314, 0.998343);2;0;0.7;3.2;(0.014152, 0.051875, 0.998553);(0.002644, 0.064923, 0.997887);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717889;(-0.012649, 1.304370, -0.232186);(0.000000, 0.000000, 0.000000, 1.000000);(0.011753, 0.056981, 0.998306);2;0;0.7;3.3;(0.014273, 0.052304, 0.998529);(0.001074, 0.065521, 0.997851);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717894;(-0.012649, 1.304370, -0.232186);(0.000000, 0.000000, 0.000000, 1.000000);(0.011891, 0.057924, 0.998250);2;0;0.7;3.3;(0.014370, 0.052741, 0.998505);(0.002510, 0.066672, 0.997772);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717899;(-0.012676, 1.304421, -0.232217);(0.000000, 0.000000, 0.000000, 1.000000);(0.012488, 0.059028, 0.998178);2;0;0.7;3.4;(0.015821, 0.053549, 0.998440);(0.003450, 0.067431, 0.997718);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717904;(-0.012676, 1.304421, -0.232217);(0.000000, 0.000000, 0.000000, 1.000000);(0.012705, 0.058227, 0.998223);2;0;0.7;3.3;(0.016317, 0.054367, 0.998388);(0.004052, 0.064431, 0.997914);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717909;(-0.012676, 1.304421, -0.232217);(0.000000, 0.000000, 0.000000, 1.000000);(0.013367, 0.057630, 0.998249);2;0;0.8;3.3;(0.018640, 0.055491, 0.998285);(0.004216, 0.062352, 0.998045);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717914;(-0.012676, 1.304421, -0.232217);(0.000000, 0.000000, 0.000000, 1.000000);(0.013435, 0.057031, 0.998282);2;0;0.8;3.3;(0.018931, 0.056184, 0.998241);(0.004424, 0.061209, 0.998115);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717919;(-0.012717, 1.304439, -0.232195);(0.000000, 0.000000, 0.000000, 1.000000);(0.014038, 0.057555, 0.998244);2;0;0.8;3.3;(0.020221, 0.056846, 0.998178);(0.004884, 0.061329, 0.998106);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717924;(-0.012717, 1.304439, -0.232195);(0.000000, 0.000000, 0.000000, 1.000000);(0.014178, 0.058394, 0.998193);2;0;0.8;3.3;(0.020219, 0.057484, 0.998142);(0.005206, 0.061857, 0.998071);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717929;(-0.012717, 1.304439, -0.232195);(0.000000, 0.000000, 0.000000, 1.000000);(0.013883, 0.057297, 0.998261);2;0;0.8;3.3;(0.019021, 0.056865, 0.998201);(0.005485, 0.060909, 0.998128);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717934;(-0.012767, 1.304449, -0.232232);(0.000000, 0.000000, 0.000000, 1.000000);(0.013930, 0.057735, 0.998235);2;0;0.8;3.3;(0.018730, 0.057098, 0.998193);(0.005783, 0.061107, 0.998115);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717939;(-0.012767, 1.304449, -0.232232);(0.000000, 0.000000, 0.000000, 1.000000);(0.013985, 0.058204, 0.998207);2;0;0.8;3.3;(0.018533, 0.057355, 0.998182);(0.006128, 0.061366, 0.998097);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717944;(-0.012767, 1.304449, -0.232232);(0.000000, 0.000000, 0.000000, 1.000000);(0.014049, 0.058592, 0.998183);2;0;0.8;3.4;(0.018409, 0.057585, 0.998171);(0.006503, 0.061583, 0.998081);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717949;(-0.012767, 1.304449, -0.232232);(0.000000, 0.000000, 0.000000, 1.000000);(0.013795, 0.059372, 0.998141);2;0;0.8;3.4;(0.018315, 0.057836, 0.998158);(0.005655, 0.063378, 0.997974);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717954;(-0.012767, 1.304449, -0.232232);(0.000000, 0.000000, 0.000000, 1.000000);(0.015864, 0.063953, 0.997827);2;0;0.9;3.7;(0.023864, 0.065207, 0.997586);(0.004450, 0.064972, 0.997877);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717959;(-0.012844, 1.304399, -0.232224);(0.000000, 0.000000, 0.000000, 1.000000);(0.015351, 0.064331, 0.997811);2;0;0.9;3.7;(0.023045, 0.064685, 0.997640);(0.002980, 0.066519, 0.997781);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717964;(-0.012844, 1.304399, -0.232224);(0.000000, 0.000000, 0.000000, 1.000000);(0.014915, 0.064453, 0.997809);2;0;0.9;3.7;(0.022298, 0.064159, 0.997691);(0.001446, 0.067540, 0.997716);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717969;(-0.012844, 1.304399, -0.232224);(0.000000, 0.000000, 0.000000, 1.000000);(0.014605, 0.064538, 0.997808);2;0;0.8;3.7;(0.021757, 0.063709, 0.997731);(0.000039, 0.068494, 0.997652);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717974;(-0.012820, 1.304524, -0.232265);(0.000000, 0.000000, 0.000000, 1.000000);(0.014372, 0.064629, 0.997806);2;0;0.8;3.7;(0.021377, 0.063311, 0.997765);(-0.001238, 0.069426, 0.997586);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717979;(-0.012820, 1.304524, -0.232265);(0.000000, 0.000000, 0.000000, 1.000000);(0.017608, 0.066867, 0.997607);2;0;1.0;3.8;(0.033622, 0.066680, 0.997208);(-0.002295, 0.070130, 0.997535);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717984;(-0.012820, 1.304524, -0.232265);(0.000000, 0.000000, 0.000000, 1.000000);(0.017604, 0.066934, 0.997602);2;0;1.0;3.8;(0.032052, 0.066072, 0.997300);(-0.000816, 0.070574, 0.997506);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717989;(-0.012820, 1.304524, -0.232265);(0.000000, 0.000000, 0.000000, 1.000000);(0.016707, 0.066376, 0.997655);2;0;1.0;3.8;(0.028975, 0.064951, 0.997468);(0.000262, 0.070888, 0.997484);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717994;(-0.012742, 1.304529, -0.232360);(0.000000, 0.000000, 0.000000, 1.000000);(0.016687, 0.066305, 0.997660);2;0;1.0;3.8;(0.028248, 0.064532, 0.997516);(0.001016, 0.070971, 0.997478);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584717999;(-0.012742, 1.304529, -0.232360);(0.000000, 0.000000, 0.000000, 1.000000);(0.017236, 0.066664, 0.997627);2;0;1.0;3.8;(0.028751, 0.064729, 0.997489);(0.001484, 0.071191, 0.997462);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718004;(-0.012742, 1.304529, -0.232360);(0.000000, 0.000000, 0.000000, 1.000000);(0.016539, 0.066049, 0.997679);2;0;0.9;3.8;(0.027332, 0.063783, 0.997590);(0.002090, 0.071246, 0.997457);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718009;(-0.012719, 1.304591, -0.232414);(0.000000, 0.000000, 0.000000, 1.000000);(0.016618, 0.066072, 0.997676);2;0;1.0;3.8;(0.027072, 0.063637, 0.997606);(0.002829, 0.071284, 0.997452);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718014;(-0.012719, 1.304591, -0.232414);(0.000000, 0.000000, 0.000000, 1.000000);(0.016320, 0.065403, 0.997726);2;0;0.9;3.8;(0.025135, 0.063008, 0.997697);(0.003681, 0.071338, 0.997445);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718019;(-0.012719, 1.304591, -0.232414);(0.000000, 0.000000, 0.000000, 1.000000);(0.015908, 0.065180, 0.997747);2;0;0.9;3.7;(0.022487, 0.062566, 0.997788);(0.004573, 0.071440, 0.997434);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718024;(-0.012700, 1.304491, -0.232509);(0.000000, 0.000000, 0.000000, 1.000000);(0.016120, 0.065375, 0.997731);2;0;0.9;3.7;(0.023119, 0.062620, 0.997770);(0.005446, 0.071566, 0.997421);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718029;(-0.012700, 1.304491, -0.232509);(0.000000, 0.000000, 0.000000, 1.000000);(0.015641, 0.064871, 0.997771);2;0;0.9;3.7;(0.020063, 0.061106, 0.997930);(0.006387, 0.071742, 0.997403);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718034;(-0.012700, 1.304491, -0.232509);(0.000000, 0.000000, 0.000000, 1.000000);(0.014850, 0.064691, 0.997795);2;0;0.9;3.7;(0.016444, 0.060364, 0.998041);(0.007270, 0.071865, 0.997388);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718039;(-0.012700, 1.304491, -0.232509);(0.000000, 0.000000, 0.000000, 1.000000);(0.013969, 0.064524, 0.997818);2;0;0.8;3.7;(0.012947, 0.059605, 0.998138);(0.008156, 0.071836, 0.997383);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718044;(-0.012600, 1.304413, -0.232580);(0.000000, 0.000000, 0.000000, 1.000000);(0.016718, 0.065511, 0.997712);2;0;1.0;3.8;(0.016215, 0.060966, 0.998008);(0.009033, 0.071682, 0.997387);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718049;(-0.012600, 1.304413, -0.232580);(0.000000, 0.000000, 0.000000, 1.000000);(0.016872, 0.065488, 0.997711);2;0;1.0;3.8;(0.016458, 0.060945, 0.998005);(0.009808, 0.071553, 0.997389);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718054;(-0.012600, 1.304413, -0.232580);(0.000000, 0.000000, 0.000000, 1.000000);(0.017448, 0.065576, 0.997695);2;0;1.0;3.8;(0.017551, 0.061061, 0.997980);(0.010345, 0.071450, 0.997391);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718059;(-0.012600, 1.304413, -0.232580);(0.000000, 0.000000, 0.000000, 1.000000);(0.017418, 0.065821, 0.997679);2;0;1.0;3.8;(0.017604, 0.061382, 0.997959);(0.010879, 0.071382, 0.997390);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718064;(-0.012514, 1.304481, -0.232632);(0.000000, 0.000000, 0.000000, 1.000000);(0.017526, 0.065754, 0.997682);2;0;1.0;3.8;(0.017857, 0.061350, 0.997957);(0.011493, 0.071234, 0.997393);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718069;(-0.012514, 1.304481, -0.232632);(0.000000, 0.000000, 0.000000, 1.000000);(0.017574, 0.065721, 0.997683);2;0;1.0;3.8;(0.018045, 0.061303, 0.997956);(0.011940, 0.071186, 0.997392);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718074;(-0.012514, 1.304481, -0.232632);(0.000000, 0.000000, 0.000000, 1.000000);(0.017002, 0.065397, 0.997715);2;0;1.0;3.8;(0.017281, 0.060764, 0.998003);(0.012404, 0.071106, 0.997392);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718079;(-0.012514, 1.304481, -0.232632);(0.000000, 0.000000, 0.000000, 1.000000);(0.016998, 0.065356, 0.997717);2;0;1.0;3.7;(0.017303, 0.060704, 0.998006);(0.012761, 0.071028, 0.997393);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718084;(-0.012529, 1.304456, -0.232591);(0.000000, 0.000000, 0.000000, 1.000000);(0.016980, 0.065324, 0.997720);2;0;1.0;3.7;(0.017313, 0.060659, 0.998008);(0.013031, 0.070958, 0.997394);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718089;(-0.012529, 1.304456, -0.232591);(0.000000, 0.000000, 0.000000, 1.000000);(0.017340, 0.065225, 0.997720);2;0;1.0;3.7;(0.018138, 0.060396, 0.998010);(0.013305, 0.070895, 0.997395);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718094;(-0.012529, 1.304456, -0.232591);(0.000000, 0.000000, 0.000000, 1.000000);(0.017188, 0.064610, 0.997763);2;0;1.0;3.7;(0.018516, 0.060258, 0.998011);(0.012399, 0.069567, 0.997500);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718099;(-0.012452, 1.304582, -0.232679);(0.000000, 0.000000, 0.000000, 1.000000);(0.017624, 0.064509, 0.997762);2;0;1.0;3.7;(0.018858, 0.060109, 0.998014);(0.013848, 0.069455, 0.997489);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718104;(-0.012452, 1.304582, -0.232679);(0.000000, 0.000000, 0.000000, 1.000000);(0.017949, 0.064664, 0.997746);2;0;1.0;3.7;(0.018998, 0.060038, 0.998015);(0.015088, 0.069819, 0.997446);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718109;(-0.012452, 1.304582, -0.232679);(0.000000, 0.000000, 0.000000, 1.000000);(0.018325, 0.064763, 0.997732);2;0;1.1;3.7;(0.019151, 0.059929, 0.998019);(0.016383, 0.070051, 0.997409);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718114;(-0.012452, 1.304582, -0.232679);(0.000000, 0.000000, 0.000000, 1.000000);(0.018600, 0.064848, 0.997722);2;0;1.1;3.7;(0.019253, 0.059829, 0.998023);(0.017303, 0.070302, 0.997376);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718119;(-0.012443, 1.304592, -0.232697);(0.000000, 0.000000, 0.000000, 1.000000);(0.018062, 0.064694, 0.997742);2;0;1.0;3.7;(0.018520, 0.059307, 0.998068);(0.017276, 0.070453, 0.997366);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718124;(-0.012443, 1.304592, -0.232697);(0.000000, 0.000000, 0.000000, 1.000000);(0.017690, 0.064486, 0.997762);2;0;1.0;3.7;(0.017703, 0.058773, 0.998114);(0.017247, 0.070491, 0.997363);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718129;(-0.012443, 1.304592, -0.232697);(0.000000, 0.000000, 0.000000, 1.000000);(0.017362, 0.064285, 0.997781);2;0;1.0;3.7;(0.016735, 0.058249, 0.998162);(0.017166, 0.070572, 0.997359);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718134;(-0.012383, 1.304560, -0.232758);(0.000000, 0.000000, 0.000000, 1.000000);(0.017267, 0.064283, 0.997782);2;0;1.0;3.7;(0.016866, 0.058310, 0.998156);(0.016612, 0.070525, 0.997372);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718139;(-0.012383, 1.304560, -0.232758);(0.000000, 0.000000, 0.000000, 1.000000);(0.017156, 0.064303, 0.997783);2;0;1.0;3.7;(0.016938, 0.058410, 0.998149);(0.016176, 0.070491, 0.997381);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718144;(-0.012383, 1.304560, -0.232758);(0.000000, 0.000000, 0.000000, 1.000000);(0.017014, 0.064305, 0.997785);2;0;1.0;3.7;(0.016991, 0.058445, 0.998146);(0.015761, 0.070464, 0.997390);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718149;(-0.012383, 1.304560, -0.232758);(0.000000, 0.000000, 0.000000, 1.000000);(0.016885, 0.064303, 0.997788);2;0;1.0;3.7;(0.017056, 0.058452, 0.998145);(0.015435, 0.070449, 0.997396);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718154;(-0.012377, 1.304604, -0.232808);(0.000000, 0.000000, 0.000000, 1.000000);(0.016773, 0.064326, 0.997788);2;0;1.0;3.7;(0.017130, 0.058559, 0.998137);(0.015182, 0.070412, 0.997403);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718159;(-0.012377, 1.304604, -0.232808);(0.000000, 0.000000, 0.000000, 1.000000);(0.016688, 0.064353, 0.997788);2;0;1.0;3.7;(0.017208, 0.058683, 0.998128);(0.015000, 0.070367, 0.997408);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718164;(-0.012377, 1.304604, -0.232808);(0.000000, 0.000000, 0.000000, 1.000000);(0.016636, 0.064396, 0.997786);2;0;1.0;3.7;(0.017270, 0.058761, 0.998123);(0.014896, 0.070379, 0.997409);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718169;(-0.012377, 1.304604, -0.232808);(0.000000, 0.000000, 0.000000, 1.000000);(0.016595, 0.064465, 0.997782);2;0;1.0;3.7;(0.017334, 0.058828, 0.998118);(0.014810, 0.070458, 0.997405);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718174;(-0.012389, 1.304544, -0.232817);(0.000000, 0.000000, 0.000000, 1.000000);(0.016527, 0.064523, 0.997779);2;0.0773344;0.9;3.7;(0.017399, 0.058880, 0.998114);(0.014694, 0.070537, 0.997401);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718179;(-0.012389, 1.304544, -0.232817);(0.000000, 0.000000, 0.000000, 1.000000);(0.016471, 0.064578, 0.997777);2;0.07934149;0.9;3.7;(0.017447, 0.058926, 0.998110);(0.014599, 0.070621, 0.997396);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718184;(-0.012389, 1.304544, -0.232817);(0.000000, 0.000000, 0.000000, 1.000000);(0.016446, 0.064661, 0.997772);2;0.1874772;0.9;3.7;(0.017512, 0.058970, 0.998106);(0.014521, 0.070774, 0.997387);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584718189;(-0.012389, 1.304544, -0.232817);(0.000000, 0.000000, 0.000000, 1.000000);(0.016839, 0.064688, 0.997764);2;0.2296757;1.0;3.7;(0.019085, 0.058910, 0.998081);(0.014482, 0.070895, 0.997379);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
