Correct Response,Size (deg),Eccentricity (deg),Reaction Time (ms),Target,CPU Uptime,UTC time
0,8,30,823.8374000033364,4,767929593,1677874838.6594687
0,2,30,635.3050999427214,4,767933703,1677874842.7598774
1,2,-15,595.7747999895364,4,767938109,1677874847.167598
0,4,-15,677.0049000009894,6,767942734,1677874851.7990682
0,4,-15,636.7280999515206,6,767947187,1677874856.2468045
0,2,30,703.9719999851659,4,767951781,1677874860.851491
1,8,30,1026.379199986346,6,767955687,1677874864.7498298
0,4,-15,948.2772999294102,6,767960484,1677874869.5432162
0,2,30,589.3683999860659,4,767965187,1677874874.2538192
0,4,-15,598.8327999915928,6,767969859,1677874878.9168105
0,4,-15,555.7000999655575,4,767974312,1677874883.3836672
1,4,-15,682.9148999499157,4,767978750,1677874887.8080997
0,2,30,726.7876000227407,5,767983390,1677874892.452171
1,2,30,783.7978998981416,4,767988296,1677874897.3628864
