CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity
1684534670042;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115735, 0.087479, 0.989421);2;0.5085689;6.671693;5.052653
1684534670047;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115664, 0.087483, 0.989428);2;0.5242978;6.667584;5.052834
1684534670052;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115576, 0.087663, 0.989423);2;0.5168583;6.662632;5.063191
1684534670057;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115701, 0.087823, 0.989394);2;0.4787644;6.669927;5.072551
1684534670062;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115721, 0.087865, 0.989388);2;0.4854914;6.671104;5.074970
1684534670067;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115744, 0.087731, 0.989397);2;0.4965501;6.672356;5.067222
1684534670072;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115562, 0.087812, 0.989411);2;0.4350906;6.661893;5.071830
1684534670077;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115575, 0.087882, 0.989403);2;0.3958889;6.662693;5.075894
1684534670082;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115543, 0.087653, 0.989428);2;0.3158856;6.660712;5.062568
1684534670087;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115260, 0.087706, 0.989456);2;0.250003;6.644310;5.065501
1684534670092;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115143, 0.087590, 0.989480);2;0.2119168;6.637494;5.058688
1684534670097;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115031, 0.087607, 0.989491);2;0.1949181;6.631017;5.059615
1684534670102;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114842, 0.087595, 0.989514);2;0.1968251;6.620068;5.058839
1684534670107;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114751, 0.087624, 0.989522);2;0.1985294;6.614826;5.060443
1684534670112;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114673, 0.087565, 0.989537);2;0.1920448;6.610281;5.057002
1684534670117;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114582, 0.087509, 0.989552);2;0.2181114;6.604974;5.053695
1684534670122;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114475, 0.087421, 0.989572);2;0.2585111;6.598695;5.048544
1684534670127;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114475, 0.087318, 0.989581);2;0.301705;6.598683;5.042585
1684534670132;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114371, 0.087196, 0.989604);2;0.3127316;6.592551;5.035452
1684534670137;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114203, 0.087041, 0.989637);2;0.3482352;6.582728;5.026396
1684534670142;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.113899, 0.086898, 0.989685);2;0.3539896;6.565045;5.017938
1684534670147;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.113605, 0.086828, 0.989725);2;0.376592;6.548009;5.013675
1684534670152;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.113374, 0.086713, 0.989761);2;0.4277914;6.534550;5.006908
1684534670157;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.113025, 0.086692, 0.989803);2;0.4335765;6.514335;5.005487
1684534670162;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112796, 0.086728, 0.989826);2;0.4520441;6.501126;5.007424
1684534670167;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112542, 0.086783, 0.989850);2;0.5306547;6.486442;5.010493
1684534670172;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112246, 0.086892, 0.989874);2;0.5676033;6.469356;5.016610
1684534670177;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112028, 0.086960, 0.989893);2;0.6432961;6.456772;5.020407
1684534670182;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111920, 0.086934, 0.989907);2;0.7158419;6.450550;5.018884
1684534670187;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111798, 0.086951, 0.989920);2;0.7725614;6.443458;5.019769
1684534670192;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111588, 0.086958, 0.989943);2;0.7978391;6.431321;5.020040
1684534670197;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111654, 0.086961, 0.989935);2;0.7662837;6.435165;5.020259
1684534670202;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111496, 0.087059, 0.989944);2;0.7291;6.426058;5.025876
1684534670207;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111478, 0.087108, 0.989942);2;0.7255952;6.425017;5.028670
1684534670212;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111316, 0.087169, 0.989955);2;0.6954511;6.415714;5.032144
1684534670217;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111341, 0.087203, 0.989949);2;0.6729867;6.417173;5.034091
1684534670222;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111454, 0.087325, 0.989926);2;0.6609206;6.423762;5.041201
1684534670227;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111359, 0.087453, 0.989925);2;0.6394619;6.418343;5.048577
1684534670232;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111214, 0.087556, 0.989932);2;0.6427845;6.409992;5.054482
1684534670237;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111267, 0.087531, 0.989928);2;0.6123508;6.413100;5.053046
1684534670242;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111298, 0.087589, 0.989920);2;0.6060241;6.414894;5.056402
1684534670247;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111394, 0.087606, 0.989907);2;0.5998681;6.420470;5.057458
1684534670252;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111468, 0.087618, 0.989898);2;0.6339222;6.424758;5.058188
1684534670257;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111539, 0.087645, 0.989888);2;0.6557859;6.428884;5.059775
1684534670262;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111628, 0.087635, 0.989879);2;0.6500381;6.434034;5.059244
1684534670267;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111736, 0.087569, 0.989872);2;0.6503175;6.440220;5.055528
1684534670272;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111839, 0.087512, 0.989866);2;0.6600578;6.446192;5.052255
1684534670277;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111940, 0.087472, 0.989858);2;0.6945324;6.452019;5.050025
1684534670282;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112053, 0.087444, 0.989847);2;0.7065095;6.458530;5.048447
1684534670287;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112172, 0.087397, 0.989838);2;0.7162054;6.465358;5.045795
1684534670292;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112344, 0.087425, 0.989816);2;0.7329334;6.475327;5.047526
1684534670297;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112622, 0.087458, 0.989782);2;0.7707499;6.491444;5.049588
1684534670302;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112710, 0.087485, 0.989769);2;0.7540989;6.496578;5.051185
1684534670307;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.112759, 0.087451, 0.989767);2;0.7581369;6.499407;5.049244
1684534670312;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.114835, 0.087319, 0.989539);2;0.4238708;6.619499;5.042853
1684534670317;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.119455, 0.087180, 0.989005);2;0.242601;6.886976;5.037579
1684534670322;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.124735, 0.087090, 0.988361);2;0.2657406;7.192933;5.035658
1684534670327;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.132474, 0.086996, 0.987361);2;0.09985019;7.641743;5.035280
1684534670332;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.140067, 0.086836, 0.986327);2;0.1257033;8.082444;5.031314
1684534670337;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146566, 0.086712, 0.985393);2;0.1448735;8.460055;5.028906
1684534670342;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.152127, 0.086453, 0.984573);2;0.1183848;8.783379;5.018133
1684534670347;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.156872, 0.086144, 0.983855);2;0.09685457;9.059324;5.003926
1684534670352;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.161214, 0.085983, 0.983167);2;0.04661007;9.312163;4.998107
1684534670357;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.164851, 0.085761, 0.982583);2;0.03569167;9.523967;4.988198
1684534670362;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.166877, 0.085532, 0.982261);2;0.01467399;9.641952;4.976548
1684534670367;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.169406, 0.085299, 0.981848);2;0;9.789332;4.965162
1684534670372;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.171291, 0.084995, 0.981547);2;0;9.899062;4.949073
1684534670377;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.173051, 0.084809, 0.981255);2;0;10.001657;4.939772
1684534670382;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.174255, 0.084601, 0.981060);2;0;10.071796;4.928657
1684534670387;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.175082, 0.084318, 0.980937);2;0;10.119856;4.912850
1684534670392;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.175769, 0.084048, 0.980837);2;0;10.159728;4.897706
1684534670397;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.176195, 0.083790, 0.980783);2;0.003456294;10.184404;4.883019
1684534670402;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.176627, 0.083571, 0.980724);2;0.02244669;10.209466;4.870596
1684534670407;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.176981, 0.083427, 0.980672);2;0.3857944;10.229997;4.862502
1684534670412;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.177379, 0.083204, 0.980619);2;0.5862354;10.253042;4.849859
1684534670417;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.176968, 0.083187, 0.980695);2;0.5354393;10.229023;4.848483
1684534670422;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.175667, 0.083475, 0.980904);2;0.5900321;10.153259;4.864155
1684534670427;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.175567, 0.083462, 0.980923);2;0.5004393;10.147444;4.863309
1684534670432;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.175488, 0.083455, 0.980938);2;0.5090145;10.142789;4.862812
1684534670437;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.175486, 0.083406, 0.980943);2;0.5457523;10.142625;4.859992
1684534670442;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.175259, 0.083426, 0.980981);2;0.5362353;10.129398;4.860915
1684534670447;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.175174, 0.083464, 0.980993);2;0.5764133;10.124499;4.863052
1684534670452;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.174912, 0.083547, 0.981033);2;0.5707211;10.109275;4.867704
1684534670457;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.174983, 0.083595, 0.981016);2;0.5686302;10.113432;4.870562
