Sentence,Direction,Reading Time (s),Eye Tracking Start Time (CPU Uptime)
He used a knife to cut the turkey. She used a fork to eat the cake. The baby ate cranberry sauce. The dog bumped into the table. They used napkins to clean the mess.,0,4.159008299931884,1135382468
I went to the movies yesterday. It was fun and exciting. I want to see the film again. I will bring my friends. We will eat popcorn together.,0,4.945219299988821,1135392531
"My family likes to eat pasta everyday. We will eat spaghetti for dinner. Yesterday, we ate lasagna. Tomorrow, we will eat ravioli. Italian food is our favorite.",0,5.448230899870396,1135403000
"My family likes to eat pasta everyday. We will eat spaghetti for dinner. Yesterday, we ate lasagna. Tomorrow, we will eat ravioli. Italian food is our favorite.",0,5.03754929988645,1135413140
I prefer ice cream over cake. Sally likes cake over ice cream. John likes cookies over both. Lisa likes cookie-flavored ice cream Justin does not like food that is sweet.,0,6.1018622000701725,1135423312
He used a knife to cut the turkey. She used a fork to eat the cake. The baby ate cranberry sauce. The dog bumped into the table. They used napkins to clean the mess.,0,3.1292298000771552,1135433296
I went to the movies yesterday. It was fun and exciting. I want to see the film again. I will bring my friends. We will eat popcorn together.,0,3.2030358999036252,1135443812
He used a knife to cut the turkey. She used a fork to eat the cake. The baby ate cranberry sauce. The dog bumped into the table. They used napkins to clean the mess.,0,0.43591230013407767,1135453671
I prefer ice cream over cake. Sally likes cake over ice cream. John likes cookies over both. Lisa likes cookie-flavored ice cream Justin does not like food that is sweet.,0,6.935158600099385,1135464015
"My family likes to eat pasta everyday. We will eat spaghetti for dinner. Yesterday, we ate lasagna. Tomorrow, we will eat ravioli. Italian food is our favorite.",0,4.164131599944085,1135474062
He used a knife to cut the turkey. She used a fork to eat the cake. The baby ate cranberry sauce. The dog bumped into the table. They used napkins to clean the mess.,0,5.859392799902707,1135484500
I got a job as the new librarian. I like the smell of old books. It is very quiet inside. The hours are very flexible. I am being paid very well.,0,3.8687660999130458,1135494843
I prefer ice cream over cake. Sally likes cake over ice cream. John likes cookies over both. Lisa likes cookie-flavored ice cream Justin does not like food that is sweet.,0,6.619907199870795,1135516078
The sky is cloudy and gray. The wind is blowing. It might rain today. I do not want to get wet. I should bring an umbrella.,0,8.194381600013003,1135548109
I got a job as the new librarian. I like the smell of old books. It is very quiet inside. The hours are very flexible. I am being paid very well.,0,3.5808749001007527,1135557984
I want to become a doctor. I am applying to medical schools. The application is very long. I am feeling very tired. It is due in June.,0,3.478938600048423,1135568187
The sky is cloudy and gray. The wind is blowing. It might rain today. I do not want to get wet. I should bring an umbrella.,0,3.144132500048727,1135578718
The sky is cloudy and gray. The wind is blowing. It might rain today. I do not want to get wet. I should bring an umbrella.,0,3.7806899999268353,1135588843
I went to the movies yesterday. It was fun and exciting. I want to see the film again. I will bring my friends. We will eat popcorn together.,0,4.674252099823207,1135598906
I went to the movies yesterday. It was fun and exciting. I want to see the film again. I will bring my friends. We will eat popcorn together.,0,2.879921899875626,1135609312
"There is a dictionary open on the table. I pick up the dictionary. The word ""gazebo"" is highlighted. I read the definition. It is a type of garden structure.",0,4.024735999992117,1135620546
I wrote a letter to my grandmother. She lives in another country. She does not have a phone. She does have a mailbox. It is the only way to contact her.,0,5.638641799800098,1135630750
I prefer ice cream over cake. Sally likes cake over ice cream. John likes cookies over both. Lisa likes cookie-flavored ice cream Justin does not like food that is sweet.,0,6.390625,1135641171
